pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
38141735|distant|1199|1200|abstract|GM|microbiome|is linked to|1214|1215|abstract|PD|DDF
38141735|distant|1253|1263|abstract|metabolites|chemical|influence|1331|1342|abstract|dysfunctions|DDF
38141735|distant|1269|1277|abstract|compounds|chemical|influence|1331|1342|abstract|dysfunctions|DDF
37978405|distant|0|13|title|Oral pathogens|bacteria|influence|26|44|title|Parkinson's disease|DDF
37978405|distant|0|13|title|Oral pathogens|bacteria|influence|26|44|title|Parkinson's disease|DDF
37978405|distant|26|44|title|Parkinson's disease|DDF|target|84|87|title|mice|animal
37978405|distant|0|18|abstract|Parkinson's disease|DDF|is a|37|65|abstract|chronic neurological disorder|DDF
37978405|distant|0|18|abstract|Parkinson's disease|DDF|is a|87|96|abstract|disability|DDF
37978405|distant|0|18|abstract|Parkinson's disease|DDF|target|535|601|abstract|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice|animal
37978405|distant|0|18|abstract|Parkinson's disease|DDF|target|1010|1016|abstract|PD mice|animal
37978405|distant|21|22|abstract|PD|DDF|is a|0|18|abstract|Parkinson's disease|DDF
37978405|distant|21|22|abstract|PD|DDF|is a|37|65|abstract|chronic neurological disorder|DDF
37978405|distant|21|22|abstract|PD|DDF|is a|87|96|abstract|disability|DDF
37978405|distant|229|241|abstract|periodontitis|DDF|affect|265|266|abstract|PD|DDF
37978405|distant|229|241|abstract|periodontitis|DDF|affect|328|329|abstract|PD|DDF
37978405|distant|311|323|abstract|periodontitis|DDF|affect|328|329|abstract|PD|DDF
37978405|distant|370|399|abstract|ligature-induced periodontitis|DDF|affect|461|477|abstract|motor dysfunction|DDF
37978405|distant|370|399|abstract|ligature-induced periodontitis|DDF|affect|480|500|abstract|microglial activation|DDF
37978405|distant|370|399|abstract|ligature-induced periodontitis|DDF|affect|507|530|abstract|dopaminergic neuron loss|DDF
37978405|distant|461|477|abstract|motor dysfunction|DDF|target|535|601|abstract|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice|animal
37978405|distant|480|500|abstract|microglial activation|DDF|target|535|601|abstract|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice|animal
37978405|distant|507|530|abstract|dopaminergic neuron loss|DDF|target|535|601|abstract|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice|animal
37978405|distant|535|601|abstract|1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced PD mice|animal|used by|608|631|abstract|16S rRNA gene sequencing|biomedical technique
37978405|distant|886|895|abstract|V. parvula|bacteria|influence|989|1005|abstract|neurodegeneration|DDF
37978405|distant|901|909|abstract|S. mutans|bacteria|influence|989|1005|abstract|neurodegeneration|DDF
37978405|distant|967|983|abstract|motor dysfunction|DDF|target|1010|1016|abstract|PD mice|animal
37978405|distant|989|1005|abstract|neurodegeneration|DDF|target|1010|1016|abstract|PD mice|animal
37850544|distant|121|130|title|probiotics|dietary supplement|administered|135|141|title|elderly|human
37850544|distant|248|261|abstract|gut microbiota|microbiome|is linked to|277|300|abstract|neurocognitive disorders|DDF
37850544|distant|248|261|abstract|gut microbiota|microbiome|is linked to|432|439|abstract|dementia|DDF
37850544|distant|389|412|abstract|gut microbiota dysbiosis|DDF|affect|432|439|abstract|dementia|DDF
37850544|distant|442|451|abstract|Probiotics|dietary supplement|influence|484|492|abstract|dysbiosis|DDF
37850544|distant|442|451|abstract|Probiotics|dietary supplement|influence|509|537|abstract|neurocognitive symptomatology|DDF
37850544|distant|634|647|abstract|gut microbiota|microbiome|located in|652|657|abstract|humans|human
37850544|distant|634|647|abstract|gut microbiota|microbiome|is linked to|690|698|abstract|dementias|DDF
37850544|distant|634|647|abstract|gut microbiota|microbiome|located in|752|759|abstract|patients|human
37850544|distant|1325|1338|abstract|gut microbiota|microbiome|is linked to|1362|1363|abstract|AD|DDF
37850544|distant|1362|1363|abstract|AD|DDF|change abundance|1325|1338|abstract|gut microbiota|microbiome
37375632|distant|16|46|title|Very-Low-Calorie Ketogenic Diet|food|impact|55|68|title|Gut Microbiota|microbiome
37375632|distant|16|46|title|Very-Low-Calorie Ketogenic Diet|food|influence|85|91|title|Obesity|DDF
37375632|distant|55|68|title|Gut Microbiota|microbiome|is linked to|85|91|title|Obesity|DDF
37375632|distant|370|374|abstract|VLCKD|dietary supplement|influence|405|417|abstract|heart failure|DDF
37375632|distant|370|374|abstract|VLCKD|dietary supplement|influence|420|432|abstract|schizophrenia|DDF
37375632|distant|370|374|abstract|VLCKD|dietary supplement|influence|435|452|abstract|multiple sclerosis|DDF
37375632|distant|370|374|abstract|VLCKD|dietary supplement|influence|455|465|abstract|Parkinson's|DDF
37375632|distant|370|374|abstract|VLCKD|dietary supplement|influence|472|478|abstract|obesity|DDF
37375632|distant|499|512|abstract|gut microbiota|microbiome|located in|569|574|abstract|person|human
37375632|distant|818|841|abstract|gut microbiota dysbiosis|DDF|affect|870|876|abstract|obesity|DDF
37375632|distant|1126|1130|abstract|VLCKD|dietary supplement|impact|1143|1163|abstract|intestinal microbiota|microbiome
37375632|distant|1126|1130|abstract|VLCKD|dietary supplement|influence|1197|1203|abstract|obesity|DDF
37375632|distant|1126|1130|abstract|VLCKD|dietary supplement|influence|1197|1203|abstract|obesity|DDF
37375632|distant|1143|1163|abstract|intestinal microbiota|microbiome|located in|1180|1190|abstract|individuals|human
37375632|distant|1143|1163|abstract|intestinal microbiota|microbiome|is linked to|1197|1203|abstract|obesity|DDF
37375632|distant|1307|1320|abstract|bacteria phyla|bacteria|influence|1342|1348|abstract|obesity|DDF
37674043|distant|48|70|title|early neuroinflammation|DDF|strike|79|94|title|substantia nigra|anatomical location
37674043|distant|79|94|title|substantia nigra|anatomical location|located in|99|115|title|Parkinsonian mice|animal
37674043|distant|0|25|abstract|Gut microbiota disturbance|DDF|affect|121|139|abstract|Parkinson's disease|DDF
37674043|distant|0|25|abstract|Gut microbiota disturbance|DDF|affect|142|143|abstract|PD|DDF
37674043|distant|31|51|abstract|systemic inflammation|DDF|affect|121|139|abstract|Parkinson's disease|DDF
37674043|distant|31|51|abstract|systemic inflammation|DDF|affect|142|143|abstract|PD|DDF
37674043|distant|169|182|abstract|gut microbiota|microbiome|is linked to|223|224|abstract|PD|DDF
37674043|distant|446|453|abstract|rotenone|drug|administered|396|419|abstract|Aged (12-month-old) mice|animal
37674043|distant|718|719|abstract|SN|anatomical location|located in|728|731|abstract|mice|animal
37674043|distant|742|767|abstract|loss of motor coordination|DDF|target|728|731|abstract|mice|animal
37674043|distant|939|952|abstract|gut microbiota|microbiome|located in|957|977|abstract|rotenone-treated mice|animal
37674043|distant|1257|1261|abstract|CXCL1|chemical|influence|1456|1487|abstract|rotenone-induced neuronal damage|DDF
37674043|distant|1785|1798|abstract|gut microbiota|microbiome|is linked to|1812|1828|abstract|neuroinflammation|DDF
37674043|distant|1785|1798|abstract|gut microbiota|microbiome|located in|1879|1889|abstract|ageing mice|animal
37674043|distant|1919|1926|abstract|rotenone|drug|change effect|1947|1960|abstract|motor symptoms|DDF
37674043|distant|1919|1926|abstract|rotenone|drug|change effect|1966|1989|abstract|dopaminergic neuron loss|DDF
37404573|distant|0|18|abstract|Parkinson's disease|DDF|is a|46|71|abstract|neurodegenerative diseases|DDF
37404573|distant|21|22|abstract|PD|DDF|is a|46|71|abstract|neurodegenerative diseases|DDF
37404573|distant|141|142|abstract|PD|DDF|is a|46|71|abstract|neurodegenerative diseases|DDF
37404573|distant|205|206|abstract|PD|DDF|affect|212|221|abstract|depression|DDF
37404573|distant|205|206|abstract|PD|DDF|affect|226|232|abstract|anxiety|DDF
37034781|distant|23|36|title|gut microbiota|microbiome|is linked to|93|121|title|chronic inflammatory diseases|DDF
37034781|distant|62|66|title|fiber|dietary supplement|influence|93|121|title|chronic inflammatory diseases|DDF
37034781|distant|0|13|abstract|Gut microbiota|microbiome|is linked to|67|137|abstract|gastrointestinal (GI) and systemic metabolic and inflammatory disorders|DDF
37034781|distant|0|13|abstract|Gut microbiota|microbiome|is linked to|145|193|abstract|disrupted gut microbiota composition and function|DDF
37034781|distant|0|13|abstract|Gut microbiota|microbiome|is linked to|196|204|abstract|dysbiosis|DDF
37034781|distant|145|193|abstract|disrupted gut microbiota composition and function|DDF|affect|196|204|abstract|dysbiosis|DDF
37034781|distant|851|863|abstract|dietary fiber|dietary supplement|impact|1008|1023|abstract|human microbiome|microbiome
37561259|distant|0|20|abstract|Intestinal microbiota|microbiome|is linked to|39|72|abstract|Parkinson's Disease (PD) pathology|DDF
37561259|distant|110|111|abstract|PD|DDF|target|220|230|abstract|PD patients|human
37561259|distant|204|215|abstract|constipation|DDF|target|220|230|abstract|PD patients|human
36805171|distant|44|53|title|probiotics|dietary supplement|influence|83|100|title|multiple sclerosis|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|81|93|abstract|CNS illnesses|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|106|116|abstract|Alzheimer's|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|119|129|abstract|Parkinson's|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|132|137|abstract|autism|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|144|162|abstract|autoimmune diseases|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|169|186|abstract|multiple sclerosis|DDF
36805171|distant|27|35|abstract|dysbiosis|DDF|affect|189|190|abstract|MS|DDF
36805171|distant|50|57|abstract|microbes|microbiome|is linked to|81|93|abstract|CNS illnesses|DDF
36805171|distant|194|195|abstract|MS|DDF|is a|202|248|abstract|CNS-affected autoimmune demyelination condition|DDF
36805171|distant|571|584|abstract|gut microbiota|microbiome|is linked to|631|636|abstract|EAE/MS|DDF
36805171|distant|852|861|abstract|probiotics|dietary supplement|influence|917|942|abstract|gastrointestinal dysbiosis|DDF
36805171|distant|1003|1018|abstract|probiotic intake|dietary supplement|influence|1073|1074|abstract|MS|DDF
36805171|distant|1173|1186|abstract|gut microbiota|microbiome|is linked to|1204|1205|abstract|MS|DDF
36805171|distant|1215|1224|abstract|probiotics|dietary supplement|influence|1255|1281|abstract|gastrointestinal disruption|DDF
37647997|distant|433|455|abstract|cardiovascular diseases|DDF|is a|398|420|abstract|age-associated diseases|DDF
37647997|distant|458|474|abstract|neurodegeneration|DDF|is a|398|420|abstract|age-associated diseases|DDF
37647997|distant|477|482|abstract|cancer|DDF|is a|398|420|abstract|age-associated diseases|DDF
37647997|distant|864|880|abstract|clinical symptoms|DDF|target|814|827|abstract|frail patients|human
37647997|distant|864|880|abstract|clinical symptoms|DDF|target|894|901|abstract|patients|human
37647997|distant|915|937|abstract|age-associated diseases|DDF|target|814|827|abstract|frail patients|human
37647997|distant|915|937|abstract|age-associated diseases|DDF|target|894|901|abstract|patients|human
37171224|distant|165|178|abstract|food additives|dietary supplement|influence|214|232|abstract|Parkinson's disease|DDF
37171224|distant|686|699|abstract|food additives|dietary supplement|influence|723|741|abstract|Parkinson's disease|DDF
37630539|distant|63|87|title|Nootropic Medicinal Herbs|dietary supplement|impact|25|58|title|Parkinson's Disease Gut Microbiota|microbiome
37630539|distant|0|18|abstract|Parkinson's disease|DDF|is a|30|54|abstract|neurodegenerative disease|DDF
37630539|distant|0|18|abstract|Parkinson's disease|DDF|strike|221|242|abstract|gastrointestinal tract|anatomical location
37630539|distant|0|18|abstract|Parkinson's disease|DDF|target|1277|1284|abstract|patients|human
37630539|distant|21|22|abstract|PD|DDF|is a|30|54|abstract|neurodegenerative disease|DDF
37630539|distant|21|22|abstract|PD|DDF|strike|221|242|abstract|gastrointestinal tract|anatomical location
37630539|distant|21|22|abstract|PD|DDF|target|1277|1284|abstract|patients|human
37630539|distant|182|202|abstract|initial dysregulation|DDF|affect|0|18|abstract|Parkinson's disease|DDF
37630539|distant|182|202|abstract|initial dysregulation|DDF|affect|21|22|abstract|PD|DDF
37630539|distant|182|202|abstract|initial dysregulation|DDF|strike|221|242|abstract|gastrointestinal tract|anatomical location
37630539|distant|270|288|abstract|gut barrier defects|DDF|affect|0|18|abstract|Parkinson's disease|DDF
37630539|distant|270|288|abstract|gut barrier defects|DDF|affect|21|22|abstract|PD|DDF
37630539|distant|270|288|abstract|gut barrier defects|DDF|strike|221|242|abstract|gastrointestinal tract|anatomical location
37630539|distant|514|528|abstract|nootropic herbs|dietary supplement|impact|460|475|abstract|fecal microbiota|microbiome
37630539|distant|564|588|abstract|nootropic Ayurvedic herbs|dietary supplement|impact|593|608|abstract|fecal microbiota|microbiome
37630539|distant|593|608|abstract|fecal microbiota|microbiome|located in|623|630|abstract|subjects|human
37630539|distant|593|608|abstract|fecal microbiota|microbiome|used by|655|673|abstract|16S rRNA sequencing|biomedical technique
37630539|distant|637|638|abstract|PD|DDF|target|623|630|abstract|subjects|human
37630539|distant|1087|1091|abstract|SCFAs|chemical|influence|1063|1064|abstract|PD|DDF
37630539|distant|1094|1101|abstract|vitamins|chemical|influence|1063|1064|abstract|PD|DDF
37267589|distant|352|360|abstract|LPHC diet|food|influence|374|448|abstract|1-methyl-4-phenyl-1,2,3,6-tetrathydropyridine (MPTP)-induced motor deficits|DDF
37267589|distant|352|360|abstract|LPHC diet|food|influence|461|487|abstract|dopaminergic neuronal death|DDF
37267589|distant|352|360|abstract|LPHC diet|food|administered|573|579|abstract|PD mice|animal
37267589|distant|518|534|abstract|striatal dopamine|chemical|located in|573|579|abstract|PD mice|animal
37267589|distant|920|935|abstract|fecal microbiota|microbiome|used by|902|913|abstract|the 16S rDNA|biomedical technique
36676436|distant|20|57|title|Multifunctional Selenium Nanoparticles|chemical|impact|88|109|title|Altered Gut Microbiota|microbiome
36676436|distant|88|109|title|Altered Gut Microbiota|microbiome|is linked to|62|82|title|Neurological Diseases|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|803|823|abstract|neurological diseases|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|803|823|abstract|neurological diseases|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|833|851|abstract|Parkinson's disease|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|833|851|abstract|Parkinson's disease|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|854|861|abstract|epilepsy|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|854|861|abstract|epilepsy|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|868|886|abstract|Alzheimer's disease|DDF
36676436|distant|783|784|abstract|Se|chemical|influence|868|886|abstract|Alzheimer's disease|DDF
36676436|distant|833|851|abstract|Parkinson's disease|DDF|is a|803|823|abstract|neurological diseases|DDF
36676436|distant|854|861|abstract|epilepsy|DDF|is a|803|823|abstract|neurological diseases|DDF
36676436|distant|868|886|abstract|Alzheimer's disease|DDF|is a|803|823|abstract|neurological diseases|DDF
36676436|distant|937|963|abstract|Se (selenium) nanoparticles|chemical|influence|1009|1029|abstract|neurological diseases|DDF
36676436|distant|966|970|abstract|SeNPs|chemical|influence|1009|1029|abstract|neurological diseases|DDF
36676436|distant|1078|1095|abstract|altered microbiota|microbiome|is linked to|1102|1122|abstract|neurological diseases|DDF
36676436|distant|1078|1095|abstract|altered microbiota|microbiome|is linked to|1102|1122|abstract|neurological diseases|DDF
36676436|distant|1237|1241|abstract|SeNPs|chemical|influence|1251|1271|abstract|neurological diseases|DDF
36676436|distant|1322|1326|abstract|SeNPs|chemical|impact|1331|1348|abstract|altered microbiota|microbiome
37458987|distant|0|25|abstract|Neurodegenerative diseases|DDF|target|106|119|abstract|elderly people|human
37458987|distant|0|25|abstract|Neurodegenerative diseases|DDF|affect|173|190|abstract|behavioral changes|DDF
37458987|distant|28|31|abstract|NDDs|DDF|target|106|119|abstract|elderly people|human
37458987|distant|38|63|abstract|neuropsychiatric disorders|DDF|target|106|119|abstract|elderly people|human
37458987|distant|66|69|abstract|NPDs|DDF|target|106|119|abstract|elderly people|human
37458987|distant|137|167|abstract|progressive neuronal cell death|DDF|target|106|119|abstract|elderly people|human
37458987|distant|173|190|abstract|behavioral changes|DDF|target|106|119|abstract|elderly people|human
37458987|distant|193|196|abstract|NDDs|DDF|affect|227|245|abstract|Parkinson's disease|DDF
37458987|distant|193|196|abstract|NDDs|DDF|affect|248|267|abstract|Huntington's disease|DDF
37458987|distant|193|196|abstract|NDDs|DDF|affect|270|298|abstract|amyotrophic lateral sclerosis|DDF
37458987|distant|193|196|abstract|NDDs|DDF|affect|301|318|abstract|multiple sclerosis|DDF
37458987|distant|193|196|abstract|NDDs|DDF|affect|325|344|abstract|motor neuron disease|DDF
37458987|distant|206|224|abstract|Alzheimer's disease|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|227|245|abstract|Parkinson's disease|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|248|267|abstract|Huntington's disease|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|270|298|abstract|amyotrophic lateral sclerosis|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|301|318|abstract|multiple sclerosis|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|325|344|abstract|motor neuron disease|DDF|is a|193|196|abstract|NDDs|DDF
37458987|distant|852|868|abstract|natural compounds|chemical|influence|993|996|abstract|NDDs|DDF
37458987|distant|871|886|abstract|repurposed drugs|drug|change effect|993|996|abstract|NDDs|DDF
37458987|distant|871|886|abstract|repurposed drugs|drug|change effect|1002|1005|abstract|NPDs|DDF
37458987|distant|889|916|abstract|multitarget directed ligands|drug|change effect|993|996|abstract|NDDs|DDF
37458987|distant|923|926|abstract|RNAs|chemical|influence|993|996|abstract|NDDs|DDF
37458987|distant|923|926|abstract|RNAs|chemical|influence|1002|1005|abstract|NPDs|DDF
37755674|distant|21|43|title|Short-chain Fatty Acids|chemical|influence|49|67|title|Parkinson's Disease|DDF
37755674|distant|0|18|abstract|Parkinson's disease|DDF|target|602|612|abstract|PD patients|human
37755674|distant|21|22|abstract|PD|DDF|interact|119|123|abstract|α-syn|chemical
37755674|distant|21|22|abstract|PD|DDF|target|602|612|abstract|PD patients|human
37755674|distant|106|116|abstract|α-synuclein|chemical|influence|0|18|abstract|Parkinson's disease|DDF
37755674|distant|119|123|abstract|α-syn|chemical|influence|0|18|abstract|Parkinson's disease|DDF
37755674|distant|119|123|abstract|α-syn|chemical|influence|21|22|abstract|PD|DDF
37755674|distant|236|249|abstract|gut microbiota|microbiome|is linked to|312|313|abstract|PD|DDF
37755674|distant|255|263|abstract|microbial|chemical|influence|312|313|abstract|PD|DDF
37755674|distant|265|275|abstract|metabolites|microbiome|is linked to|312|313|abstract|PD|DDF
37755674|distant|648|675|abstract|motor and non-motor symptoms|DDF|target|602|612|abstract|PD patients|human
37755674|distant|819|823|abstract|SCFAs|chemical|influence|856|857|abstract|PD|DDF
37460539|distant|28|62|title|medium-chain triglyceride ketogenic|food|administered|72|108|title|MPTP-induced Parkinson's disease mice|animal
37460539|distant|168|183|title|substantia nigra|anatomical location|located in|72|108|title|MPTP-induced Parkinson's disease mice|animal
37460539|distant|189|204|title|fecal microbiome|microbiome|located in|72|108|title|MPTP-induced Parkinson's disease mice|animal
37460539|distant|323|336|abstract|gut microbiota|microbiome|is linked to|402|403|abstract|PD|DDF
37460539|distant|381|399|abstract|Parkinson's disease|DDF|change abundance|323|336|abstract|gut microbiota|microbiome
37460539|distant|381|399|abstract|Parkinson's disease|DDF|target|704|707|abstract|mice|animal
37460539|distant|402|403|abstract|PD|DDF|change abundance|323|336|abstract|gut microbiota|microbiome
37460539|distant|588|607|abstract|mouse gut microbiota|microbiome|used by|644|658|abstract|transcriptomics|biomedical technique
37460539|distant|684|699|abstract|substantia nigra|anatomical location|located in|704|707|abstract|mice|animal
37460539|distant|746|773|abstract|medium-chain triglyceride KD|dietary supplement|influence|806|824|abstract|MPTP-induced damage|DDF
37460539|distant|746|773|abstract|medium-chain triglyceride KD|dietary supplement|influence|806|824|abstract|MPTP-induced damage|DDF
37460539|distant|746|773|abstract|medium-chain triglyceride KD|dietary supplement|influence|864|881|abstract|antioxidant stress|DDF
37460539|distant|746|773|abstract|medium-chain triglyceride KD|dietary supplement|influence|931|946|abstract|oxidative stress|DDF
37460539|distant|776|781|abstract|MCT-KD|dietary supplement|influence|806|824|abstract|MPTP-induced damage|DDF
37460539|distant|776|781|abstract|MCT-KD|dietary supplement|influence|864|881|abstract|antioxidant stress|DDF
37460539|distant|967|972|abstract|MCT-KD|dietary supplement|influence|987|1004|abstract|mitochondrial loss|DDF
37107583|distant|8|37|title|Microbiota-Modified Bile Acids|chemical|influence|89|114|title|Neurodegenerative Diseases|DDF
37107583|distant|0|9|abstract|Bile acids|chemical|located in|87|91|abstract|liver|anatomical location
37107583|distant|0|9|abstract|Bile acids|chemical|located in|170|172|abstract|gut|anatomical location
37107583|distant|12|14|abstract|BAs|chemical|located in|170|172|abstract|gut|anatomical location
37107583|distant|221|234|abstract|gut microbiota|microbiome|located in|191|199|abstract|intestine|anatomical location
37107583|distant|305|312|abstract|bacteria|bacteria|part of|329|342|abstract|gut microbiota|microbiome
37107583|distant|554|556|abstract|BAs|chemical|located in|589|593|abstract|brain|anatomical location
37107583|distant|554|556|abstract|BAs|chemical|located in|631|635|abstract|brain|anatomical location
37107583|distant|912|914|abstract|BAs|chemical|influence|995|1020|abstract|neurodegenerative diseases|DDF
37107583|distant|912|914|abstract|BAs|chemical|influence|995|1020|abstract|neurodegenerative diseases|DDF
37107583|distant|932|945|abstract|gut microbiota|microbiome|is linked to|995|1020|abstract|neurodegenerative diseases|DDF
37589449|distant|38|49|title|gut microbes|microbiome|is linked to|73|91|title|Alzheimer's disease|DDF
37589449|distant|38|49|title|gut microbes|microbiome|is linked to|98|129|title|Parkinson's disease pathogenesis|DDF
37589449|distant|529|536|abstract|proteins|chemical|influence|550|557|abstract|diabetes|DDF
37589449|distant|529|536|abstract|proteins|chemical|influence|560|561|abstract|AD|DDF
37589449|distant|529|536|abstract|proteins|chemical|influence|568|569|abstract|PD|DDF
37589449|distant|876|884|abstract|dysbiosis|DDF|change abundance|889|897|abstract|gut flora|microbiome
37496895|distant|3|25|title|Acanthopanax senticosus|bacteria|influence|46|64|title|Parkinson's disease|DDF
37496895|distant|3|25|title|Acanthopanax senticosus|bacteria|influence|108|126|title|metabolic disorders|DDF
37496895|distant|0|18|abstract|Parkinson's disease|DDF|is a|51|75|abstract|neurodegenerative disease|DDF
37496895|distant|0|18|abstract|Parkinson's disease|DDF|target|661|681|abstract|α-syn transgenic mice|animal
37496895|distant|0|18|abstract|Parkinson's disease|DDF|target|1184|1196|abstract|PD model mice|animal
37496895|distant|21|22|abstract|PD|DDF|is a|51|75|abstract|neurodegenerative disease|DDF
37496895|distant|21|22|abstract|PD|DDF|target|661|681|abstract|α-syn transgenic mice|animal
37496895|distant|21|22|abstract|PD|DDF|target|1184|1196|abstract|PD model mice|animal
37496895|distant|21|22|abstract|PD|DDF|change abundance|1606|1616|abstract|Tenericutes|bacteria
37496895|distant|216|238|abstract|Acanthopanax senticosus|bacteria|influence|383|384|abstract|PD|DDF
37496895|distant|460|499|abstract|structural and functional gut microbiota|microbiome|is linked to|452|453|abstract|PD|DDF
37496895|distant|661|681|abstract|α-syn transgenic mice|animal|used by|615|626|abstract|metagenomics|biomedical technique
37496895|distant|661|681|abstract|α-syn transgenic mice|animal|used by|632|649|abstract|fecal metabolomics|biomedical technique
37496895|distant|661|681|abstract|α-syn transgenic mice|animal|used by|989|1007|abstract|Illumina sequencing|biomedical technique
36803806|distant|17|30|abstract|gut microbiota|microbiome|is linked to|109|127|abstract|Parkinson's disease|DDF
36803806|distant|17|30|abstract|gut microbiota|microbiome|is linked to|130|131|abstract|PD|DDF
36803806|distant|109|127|abstract|Parkinson's disease|DDF|target|766|776|abstract|PD patients|human
36803806|distant|130|131|abstract|PD|DDF|target|766|776|abstract|PD patients|human
36803806|distant|135|168|abstract|Gastrointestinal nonmotor symptoms|DDF|affect|215|216|abstract|PD|DDF
36803806|distant|748|761|abstract|gut microbiota|microbiome|located in|766|776|abstract|PD patients|human
36803806|distant|792|814|abstract|gastrointestinal system|anatomical location|located in|766|776|abstract|PD patients|human
36671785|distant|60|80|title|Intestinal Microbiome|microbiome|is linked to|0|18|title|Parkinson's Disease|DDF
36671785|distant|60|80|title|Intestinal Microbiome|microbiome|is linked to|108|124|title|Neurodegeneration|DDF
36671785|distant|0|18|abstract|Parkinson's disease|DDF|is a|25|62|abstract|progressive neurodegenerative disorder|DDF
36671785|distant|0|18|abstract|Parkinson's disease|DDF|is a|69|107|abstract|motor, physical and behavioral symptoms|DDF
36671785|distant|330|353|abstract|gut microbiota dysbiosis|DDF|affect|367|378|abstract|inflammation|DDF
36671785|distant|330|353|abstract|gut microbiota dysbiosis|DDF|affect|412|430|abstract|Parkinson's disease|DDF
36671785|distant|367|378|abstract|inflammation|DDF|affect|412|430|abstract|Parkinson's disease|DDF
36671785|distant|624|637|abstract|gut microbiota|microbiome|is linked to|654|672|abstract|Parkinson's disease|DDF
36671785|distant|809|833|abstract|proinflammatory cytokines|chemical|located in|869|871|abstract|gut|anatomical location
36671785|distant|839|848|abstract|chemokines|chemical|located in|869|871|abstract|gut|anatomical location
36671785|distant|1054|1066|abstract|interleukin-6|chemical|impact|1129|1142|abstract|gut microbiota|microbiome
38146566|distant|0|18|abstract|Parkinson's disease|DDF|is a|57|82|abstract|neurodegenerative disorder|DDF
38146566|distant|0|18|abstract|Parkinson's disease|DDF|target|886|893|abstract|patients|human
38146566|distant|21|22|abstract|PD|DDF|is a|57|82|abstract|neurodegenerative disorder|DDF
38146566|distant|21|22|abstract|PD|DDF|target|886|893|abstract|patients|human
38146566|distant|165|182|abstract|non-motor symptoms|DDF|affect|301|302|abstract|PD|DDF
38146566|distant|260|276|abstract|neuroinflammation|DDF|affect|0|18|abstract|Parkinson's disease|DDF
38146566|distant|260|276|abstract|neuroinflammation|DDF|affect|301|302|abstract|PD|DDF
38146566|distant|343|356|abstract|gut microbiota|microbiome|is linked to|424|425|abstract|PD|DDF
38146566|distant|362|382|abstract|microbial metabolites|chemical|influence|424|425|abstract|PD|DDF
38146566|distant|461|485|abstract|probiotic supplementation|dietary supplement|impact|343|356|abstract|gut microbiota|microbiome
38146566|distant|461|485|abstract|probiotic supplementation|dietary supplement|influence|523|531|abstract|non-motor|DDF
38146566|distant|461|485|abstract|probiotic supplementation|dietary supplement|influence|523|531|abstract|non-motor|DDF
38146566|distant|461|485|abstract|probiotic supplementation|dietary supplement|influence|560|571|abstract|constipation|DDF
38146566|distant|461|485|abstract|probiotic supplementation|dietary supplement|influence|560|571|abstract|constipation|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|758|769|abstract|constipation|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|758|769|abstract|constipation|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|775|788|abstract|motor symptoms|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|775|788|abstract|motor symptoms|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|793|794|abstract|PD|DDF
38146566|distant|638|662|abstract|probiotic supplementation|dietary supplement|influence|793|794|abstract|PD|DDF
38146566|distant|665|685|abstract|butyrate triglyceride|chemical|influence|758|769|abstract|constipation|DDF
38146566|distant|665|685|abstract|butyrate triglyceride|chemical|influence|758|769|abstract|constipation|DDF
38146566|distant|665|685|abstract|butyrate triglyceride|chemical|influence|775|788|abstract|motor symptoms|DDF
