pmid|annotator|subject_label|predicate|object_label
37736791|distant|DDF|change abundance|microbiome
37736791|distant|DDF|target|human
37736791|distant|chemical|influence|DDF
37736791|distant|chemical|impact|microbiome
37736791|distant|chemical|located in|anatomical location
37620311|distant|microbiome|is linked to|DDF
37620311|distant|DDF|change abundance|bacteria
37620311|distant|DDF|influence|DDF
37620311|distant|chemical|influence|DDF
37807941|distant|microbiome|is linked to|DDF
37807941|distant|DDF|influence|DDF
37807941|distant|chemical|influence|DDF
37332996|distant|drug|influence|DDF
37502423|distant|microbiome|is linked to|DDF
37502423|distant|microbiome|located in|human
37502423|distant|DDF|change abundance|bacteria
37502423|distant|DDF|change abundance|microbiome
37502423|distant|DDF|target|human
37502423|distant|human|used by|biomedical technique
37502423|distant|microbiome|used by|biomedical technique
38237261|distant|dietary supplement|influence|DDF
38237261|distant|chemical|affect|DDF
38237261|distant|DDF|change abundance|bacteria
38237261|distant|chemical|influence|DDF
38237261|distant|DDF|affect|DDF
38237261|distant|chemical|impact|bacteria
38237261|distant|DDF|is a|DDF
38237261|distant|microbiome|located in|animal
38237261|distant|dietary supplement|impact|microbiome
38237261|distant|DDF|target|animal
38022117|distant|DDF|target|human
38022117|distant|anatomical location|affect|DDF
38022117|distant|bacteria|located in|anatomical location
38022117|distant|DDF|affect|DDF
37200942|distant|food|influence|DDF
37200942|distant|dietary supplement|influence|DDF
37200942|distant|DDF|strike|anatomical location
37200942|distant|dietary supplement|affect|DDF
37200942|distant|food|impact|microbiome
37200942|distant|microbiome|located in|animal
37200942|distant|DDF|target|animal
37323141|distant|microbiome|is linked to|DDF
37323141|distant|microbiome|located in|anatomical location
37323141|distant|chemical|impact|microbiome
37323141|distant|chemical|located in|anatomical location
37323141|distant|DDF|is a|DDF
36692876|distant|chemical|influence|chemical
36692876|distant|dietary supplement|influence|DDF
36692876|distant|chemical|affect|DDF
36692876|distant|chemical|influence|DDF
38127816|distant|DDF|strike|anatomical location
38127816|distant|DDF|affect|DDF
37334756|distant|microbiome|is linked to|DDF
37334756|distant|chemical|affect|DDF
37334756|distant|chemical|influence|DDF
37334756|distant|gene|influence|DDF
37334756|distant|microbiome|located in|animal
37334756|distant|DDF|target|animal
37049578|distant|bacteria|influence|animal
37049578|distant|microbiome|is linked to|DDF
37049578|distant|DDF|strike|anatomical location
37049578|distant|DDF|change abundance|bacteria
37049578|distant|chemical|influence|DDF
37049578|distant|dietary supplement|influence|chemical
37049578|distant|chemical|impact|microbiome
37049578|distant|bacteria|interact|chemical
37049578|distant|bacteria|impact|bacteria
37049578|distant|bacteria|part of|microbiome
37049578|distant|bacteria|influence|DDF
37049578|distant|DDF|target|animal
37049578|distant|anatomical location|located in|animal
36761177|distant|anatomical location|used by|biomedical technique
36761177|distant|microbiome|is linked to|DDF
36761177|distant|dietary supplement|influence|DDF
36761177|distant|chemical|influence|DDF
36761177|distant|DDF|affect|DDF
36761177|distant|microbiome|located in|animal
36761177|distant|DDF|target|animal
37460569|distant|microbiome|is linked to|DDF
37460569|distant|chemical|influence|DDF
37460569|distant|DDF|target|human
37460569|distant|human|used by|biomedical technique
37460569|distant|microbiome|used by|biomedical technique
37754772|distant|microbiome|is linked to|DDF
37754772|distant|DDF|is linked to|DDF
37754772|distant|DDF|target|human
37754772|distant|DDF|affect|DDF
37754772|distant|DDF|is a|DDF
37754772|distant|microbiome|target|animal
37863655|distant|microbiome|is linked to|DDF
37863655|distant|DDF|change abundance|microbiome
35830286|distant|microbiome|located in|human
35830286|distant|microbiome|is linked to|DDF
35830286|distant|DDF|is a|DDF
35830286|distant|DDF|affect|DDF
36839287|distant|microbiome|is linked to|DDF
36839287|distant|chemical|influence|DDF
36839287|distant|chemical|administered|animal
36839287|distant|chemical|impact|microbiome
36839287|distant|DDF|is a|DDF
36839287|distant|chemical|is linked to|DDF
36839287|distant|DDF|target|animal
37418977|distant|microbiome|is linked to|DDF
37418977|distant|dietary supplement|influence|DDF
37418977|distant|chemical|influence|DDF
37418977|distant|chemical|administered|animal
37418977|distant|microbiome|located in|animal
37418977|distant|drug|impact|microbiome
36901907|distant|microbiome|is linked to|DDF
36901907|distant|DDF|strike|anatomical location
36901907|distant|gene|strike|anatomical location
36901907|distant|DDF|affect|DDF
36901907|distant|gene|located in|anatomical location
36901907|distant|chemical|located in|anatomical location
36901907|distant|gene|influence|DDF
36901907|distant|DDF|is a|DDF
37470081|distant|microbiome|is linked to|DDF
37470081|distant|dietary supplement|influence|DDF
37470081|distant|microbiome|located in|human
37470081|distant|dietary supplement|change effect|DDF
37470081|distant|DDF|target|human
37470081|distant|DDF|affect|DDF
37470081|distant|DDF|is a|DDF
37470081|distant|dietary supplement|administered|human
37470081|distant|dietary supplement|impact|microbiome
37470081|distant|bacteria|influence|DDF
37470081|distant|drug|administered|human
37470081|distant|bacteria|impact|microbiome
38098666|distant|drug|impact|bacteria
37787835|distant|microbiome|is linked to|DDF
37147392|distant|microbiome|is linked to|DDF
37147392|distant|DDF|strike|anatomical location
37147392|distant|DDF|target|human
37147392|distant|DDF|affect|DDF
37147392|distant|chemical|influence|DDF
37147392|distant|DDF|interact|chemical
37147392|distant|chemical|located in|anatomical location
37147392|distant|DDF|change abundance|anatomical location
37147392|distant|DDF|is a|DDF
36719617|distant|bacteria|located in|human
36719617|distant|microbiome|is linked to|DDF
36719617|distant|microbiome|target|human
36719617|distant|microbiome|affect|DDF
36719617|distant|microbiome|located in|human
36719617|distant|DDF|target|human
36719617|distant|human|used by|biomedical technique
37047769|distant|DDF|strike|anatomical location
37047769|distant|gene|located in|animal
37047769|distant|DDF|affect|DDF
37047769|distant|gene|located in|anatomical location
37047769|distant|DDF|is a|DDF
37047769|distant|bacteria|influence|DDF
37047769|distant|DDF|target|animal
37047769|distant|anatomical location|located in|animal
37897083|distant|chemical|administered|human
37897083|distant|microbiome|is linked to|DDF
37897083|distant|microbiome|located in|anatomical location
37897083|distant|DDF|is linked to|DDF
37897083|distant|chemical|influence|DDF
37897083|distant|DDF|affect|DDF
37897083|distant|food|impact|microbiome
37719758|distant|microbiome|is linked to|DDF
37719758|distant|DDF|affect|DDF
37719758|distant|drug|affect|DDF
37150399|distant|bacteria|located in|human
37150399|distant|microbiome|is linked to|DDF
37150399|distant|DDF|change abundance|bacteria
37150399|distant|DDF|target|human
37150399|distant|DDF|affect|DDF
37150399|distant|human|used by|biomedical technique
37150399|distant|bacteria|influence|DDF
37508017|distant|chemical|influence|chemical
37508017|distant|DDF|is a|DDF
37508017|distant|chemical|influence|DDF
37508017|distant|DDF|target|human
38115597|distant|chemical|located in|anatomical location
38115597|distant|microbiome|is linked to|DDF
38115597|distant|chemical|located in|animal
38115597|distant|chemical|influence|DDF
38287957|distant|microbiome|is linked to|DDF
37191418|distant|microbiome|is linked to|DDF
37191418|distant|microbiome|located in|anatomical location
37191418|distant|microbiome|located in|human
37191418|distant|DDF|target|human
37191418|distant|DDF|is a|DDF
37782386|distant|microbiome|is linked to|animal
37782386|distant|drug|influence|DDF
37782386|distant|DDF|affect|DDF
37782386|distant|chemical|impact|microbiome
37782386|distant|chemical|influence|animal
37782386|distant|microbiome|used by|biomedical technique
36993742|distant|bacteria|located in|human
36993742|distant|microbiome|is linked to|DDF
36993742|distant|chemical|influence|DDF
36993742|distant|chemical|located in|human
36993742|distant|DDF|target|human
38141735|distant|microbiome|influence|DDF
38141735|distant|microbiome|is linked to|DDF
38141735|distant|DDF|strike|anatomical location
38141735|distant|chemical|influence|DDF
37978405|distant|bacteria|affect|DDF
37978405|distant|animal|used by|biomedical technique
37978405|distant|DDF|affect|DDF
37978405|distant|DDF|is a|DDF
37978405|distant|bacteria|influence|DDF
37978405|distant|DDF|target|animal
37850544|distant|microbiome|is linked to|DDF
37850544|distant|dietary supplement|influence|DDF
37850544|distant|microbiome|located in|human
37850544|distant|DDF|change abundance|microbiome
37850544|distant|DDF|affect|DDF
37850544|distant|dietary supplement|administered|human
37375632|distant|food|influence|DDF
37375632|distant|microbiome|is linked to|DDF
37375632|distant|dietary supplement|influence|DDF
37375632|distant|microbiome|located in|human
37375632|distant|dietary supplement|affect|DDF
37375632|distant|DDF|affect|DDF
37375632|distant|food|impact|microbiome
37375632|distant|dietary supplement|impact|microbiome
37375632|distant|bacteria|influence|DDF
37674043|distant|microbiome|is linked to|DDF
37674043|distant|DDF|strike|anatomical location
37674043|distant|drug|administered|animal
37674043|distant|animal|used by|biomedical technique
37674043|distant|chemical|influence|DDF
37674043|distant|DDF|affect|DDF
37674043|distant|anatomical location|target|animal
37674043|distant|drug|influence|DDF
37674043|distant|microbiome|located in|animal
37674043|distant|microbiome|used by|biomedical technique
37674043|distant|DDF|target|animal
37674043|distant|anatomical location|located in|animal
37404573|distant|DDF|is a|DDF
37404573|distant|DDF|affect|DDF
37034781|distant|dietary supplement|impact|microbiome
37034781|distant|microbiome|is linked to|DDF
37034781|distant|dietary supplement|influence|DDF
37034781|distant|DDF|affect|DDF
37561259|distant|microbiome|is linked to|DDF
37561259|distant|DDF|target|human
36805171|distant|microbiome|influence|DDF
36805171|distant|microbiome|is linked to|DDF
36805171|distant|dietary supplement|influence|DDF
36805171|distant|DDF|affect|DDF
36805171|distant|DDF|is a|DDF
37647997|distant|DDF|is a|DDF
37647997|distant|DDF|target|human
37171224|distant|dietary supplement|influence|DDF
37630539|distant|DDF|strike|anatomical location
37630539|distant|microbiome|located in|human
37630539|distant|DDF|target|human
37630539|distant|DDF|affect|DDF
37630539|distant|chemical|influence|DDF
37630539|distant|DDF|is a|DDF
37630539|distant|dietary supplement|influence|microbiome
37630539|distant|dietary supplement|impact|microbiome
37630539|distant|microbiome|used by|biomedical technique
37267589|distant|microbiome|used by|biomedical technique
37267589|distant|chemical|located in|animal
37267589|distant|food|influence|DDF
37267589|distant|food|administered|animal
36676436|distant|chemical|influence|microbiome
36676436|distant|microbiome|is linked to|DDF
36676436|distant|chemical|affect|DDF
36676436|distant|microbiome|affect|DDF
36676436|distant|chemical|influence|DDF
36676436|distant|chemical|impact|microbiome
36676436|distant|DDF|is a|DDF
37458987|distant|chemical|influence|DDF
37458987|distant|drug|influence|DDF
37458987|distant|DDF|target|human
37458987|distant|DDF|affect|DDF
37458987|distant|DDF|is a|DDF
37755674|distant|microbiome|influence|DDF
37755674|distant|microbiome|is linked to|DDF
37755674|distant|chemical|influence|DDF
37755674|distant|DDF|target|human
37755674|distant|DDF|interact|chemical
37755674|distant|microbiome|impact|microbiome
37460539|distant|microbiome|is linked to|DDF
37460539|distant|dietary supplement|influence|DDF
37460539|distant|DDF|change abundance|microbiome
37460539|distant|dietary supplement|change effect|DDF
37460539|distant|food|administered|animal
37460539|distant|microbiome|located in|animal
37460539|distant|microbiome|used by|biomedical technique
37460539|distant|DDF|target|animal
37460539|distant|anatomical location|located in|animal
37107583|distant|microbiome|is linked to|DDF
37107583|distant|microbiome|located in|anatomical location
37107583|distant|chemical|influence|DDF
37107583|distant|chemical|located in|anatomical location
37107583|distant|bacteria|part of|microbiome
37107583|distant|chemical|is linked to|DDF
37589449|distant|microbiome|is linked to|DDF
37589449|distant|DDF|change abundance|microbiome
37589449|distant|chemical|influence|DDF
37496895|distant|microbiome|is linked to|DDF
37496895|distant|DDF|change abundance|bacteria
37496895|distant|animal|used by|biomedical technique
37496895|distant|DDF|is a|DDF
37496895|distant|bacteria|influence|DDF
37496895|distant|DDF|target|animal
36803806|distant|microbiome|is linked to|DDF
36803806|distant|microbiome|located in|human
36803806|distant|DDF|target|human
36803806|distant|anatomical location|located in|human
36803806|distant|DDF|affect|DDF
36671785|distant|microbiome|is linked to|DDF
36671785|distant|DDF|affect|DDF
36671785|distant|chemical|impact|microbiome
36671785|distant|chemical|located in|anatomical location
36671785|distant|DDF|is a|DDF
38146566|distant|microbiome|is linked to|DDF
38146566|distant|dietary supplement|influence|DDF
38146566|distant|dietary supplement|change effect|DDF
38146566|distant|chemical|influence|DDF
38146566|distant|DDF|target|human
38146566|distant|DDF|affect|DDF
38146566|distant|DDF|is a|DDF
38146566|distant|dietary supplement|administered|human
38146566|distant|dietary supplement|impact|microbiome
38146566|distant|chemical|change effect|DDF
37298727|distant|microbiome|is linked to|DDF
37298727|distant|DDF|target|animal
37298727|distant|DDF|affect|DDF
37562163|distant|food|influence|DDF
37562163|distant|microbiome|is linked to|DDF
37562163|distant|chemical|influence|DDF
37562163|distant|food|impact|microbiome
37628082|distant|dietary supplement|influence|DDF
37628082|distant|DDF|target|human
37628082|distant|DDF|affect|DDF
37747555|distant|food|influence|DDF
37747555|distant|microbiome|is linked to|DDF
37747555|distant|chemical|influence|DDF
37747555|distant|chemical|impact|microbiome
37747555|distant|DDF|is a|DDF
37747555|distant|DDF|influence|DDF
37747555|distant|chemical|influence|chemical
37487923|distant|microbiome|is linked to|DDF
37487923|distant|chemical|influence|DDF
37487923|distant|DDF|affect|DDF
37487923|distant|DDF|target|human
37487923|distant|DDF|interact|chemical
37851313|distant|microbiome|is linked to|DDF
37851313|distant|DDF|strike|anatomical location
37851313|distant|chemical|influence|DDF
37851313|distant|DDF|affect|DDF
37851313|distant|DDF|is a|DDF
37579835|distant|microbiome|is linked to|DDF
37579835|distant|dietary supplement|influence|DDF
37579835|distant|chemical|influence|DDF
37579835|distant|drug|influence|DDF
37579835|distant|DDF|is a|DDF
37579835|distant|chemical|is linked to|DDF
36708421|distant|DDF|strike|anatomical location
36708421|distant|animal|used by|biomedical technique
36708421|distant|DDF|affect|DDF
36708421|distant|chemical|administered|animal
36708421|distant|bacteria|located in|animal
36708421|distant|DDF|is a|DDF
36708421|distant|microbiome|located in|animal
36708421|distant|DDF|target|animal
37102320|distant|dietary supplement|influence|DDF
37102320|distant|animal|used by|biomedical technique
37102320|distant|chemical|influence|DDF
37102320|distant|DDF|affect|DDF
37102320|distant|bacteria|located in|animal
37102320|distant|chemical|impact|microbiome
37102320|distant|DDF|is a|DDF
37102320|distant|microbiome|located in|animal
37102320|distant|DDF|target|animal
37102320|distant|chemical|change effect|DDF
37968765|distant|anatomical location|located in|animal
37968765|distant|DDF|is linked to|DDF
37968765|distant|DDF|change abundance|bacteria
37968765|distant|DDF|affect|DDF
37968765|distant|chemical|located in|anatomical location
37968765|distant|microbiome|located in|animal
37968765|distant|DDF|target|animal
37968765|distant|chemical|located in|animal
37562867|distant|DDF|affect|DDF
37266763|distant|chemical|administered|animal
37266763|distant|chemical|influence|DDF
37266763|distant|DDF|affect|DDF
36824263|distant|drug|change effect|DDF
36824263|distant|DDF|target|human
36824263|distant|drug|influence|DDF
36824263|distant|DDF|is a|DDF
36824263|distant|drug|impact|bacteria
38075226|distant|dietary supplement|impact|microbiome
38075226|distant|dietary supplement|produced by|microbiome
38075226|distant|dietary supplement|influence|DDF
38075226|distant|DDF|target|human
37714224|distant|microbiome|is linked to|DDF
37714224|distant|microbiome|is linked to|chemical
37714224|distant|DDF|change abundance|microbiome
37714224|distant|DDF|is a|DDF
37714224|distant|microbiome|located in|animal
37714224|distant|microbiome|is linked to|biomedical technique
37714224|distant|microbiome|used by|biomedical technique
37416776|distant|chemical|influence|DDF
37436588|distant|microbiome|is linked to|DDF
37750713|distant|DDF|is a|DDF
37750713|distant|drug|influence|DDF
37579888|distant|animal|used by|biomedical technique
37579888|distant|chemical|influence|DDF
37579888|distant|DDF|affect|DDF
37579888|distant|chemical|impact|bacteria
37579888|distant|bacteria|located in|animal
37579888|distant|DDF|is a|DDF
37579888|distant|anatomical location|located in|animal
37579888|distant|chemical|change effect|DDF
36983960|distant|bacteria|influence|DDF
36983960|distant|bacteria|is linked to|DDF
36983960|distant|DDF|affect|DDF
37321369|distant|food|influence|DDF
37321369|distant|chemical|produced by|microbiome
37321369|distant|drug|impact|microbiome
37321369|distant|chemical|influence|DDF
37321369|distant|chemical|impact|microbiome
37321369|distant|DDF|is a|DDF
37321369|distant|microbiome|located in|animal
37321369|distant|DDF|target|animal
37932328|distant|bacteria|located in|human
37932328|distant|microbiome|is linked to|DDF
37932328|distant|microbiome|located in|human
37932328|distant|drug|change effect|DDF
37932328|distant|DDF|change abundance|bacteria
37932328|distant|DDF|change abundance|microbiome
37932328|distant|drug|change effect|drug
37932328|distant|DDF|target|human
37932328|distant|drug|impact|microbiome
37537902|distant|chemical|influence|DDF
37537902|distant|DDF|affect|DDF
37537902|distant|chemical|located in|anatomical location
37537902|distant|DDF|is a|DDF
37537902|distant|drug|impact|microbiome
36662412|distant|microbiome|is linked to|DDF
36662412|distant|dietary supplement|influence|DDF
36880679|distant|drug|influence|DDF
36880679|distant|dietary supplement|influence|DDF
36880679|distant|DDF|affect|DDF
37703887|distant|microbiome|is linked to|DDF
37703887|distant|DDF|target|human
37703887|distant|anatomical location|located in|human
37703887|distant|DDF|affect|DDF
37703887|distant|DDF|is a|DDF
38008403|distant|microbiome|is linked to|DDF
38008403|distant|DDF|change abundance|microbiome
38008403|distant|chemical|influence|DDF
38008403|distant|DDF|affect|DDF
38008403|distant|drug|influence|DDF
38008403|distant|DDF|target|human
38008403|distant|DDF|is a|DDF
38008403|distant|drug|impact|microbiome
37206220|distant|DDF|is a|DDF
37206220|distant|DDF|target|animal
37206220|distant|microbiome|target|animal
37630602|distant|chemical|affect|DDF
37630602|distant|microbiome|target|human
37630602|distant|microbiome|located in|human
37630602|distant|chemical|influence|DDF
37630602|distant|DDF|affect|DDF
37630602|distant|chemical|located in|animal
37630602|distant|DDF|target|animal
37630602|distant|bacteria|is linked to|DDF
37374030|distant|microbiome|located in|human
37374030|distant|microbiome|is linked to|DDF
37374030|distant|dietary supplement|influence|DDF
37374030|distant|DDF|target|human
37827233|distant|DDF|target|animal
37827233|distant|DDF|is a|DDF
37827233|distant|chemical|influence|DDF
37827233|distant|DDF|affect|DDF
36694359|distant|chemical|influence|DDF
36694359|distant|chemical|located in|human
36694359|distant|DDF|target|human
36694359|distant|DDF|affect|DDF
36694359|distant|microbiome|used by|biomedical technique
37239262|distant|DDF|target|animal
37239262|distant|chemical|affect|DDF
37239262|distant|chemical|influence|DDF
37239262|distant|DDF|affect|DDF
37224894|distant|chemical|impact|microbiome
37224894|distant|microbiome|produced by|microbiome
37224894|distant|DDF|is a|DDF
37224894|distant|chemical|influence|DDF
37158925|distant|microbiome|is linked to|DDF
37158925|distant|chemical|influence|DDF
37158925|distant|DDF|target|human
37158925|distant|DDF|affect|DDF
37158925|distant|chemical|located in|anatomical location
37158925|distant|DDF|is a|DDF
38045857|distant|chemical|located in|animal
38045857|distant|DDF|target|animal
38045857|distant|animal|used by|biomedical technique
38045857|distant|chemical|influence|DDF
36776226|distant|DDF|target|human
36776226|distant|DDF|affect|DDF
37596429|distant|microbiome|is linked to|DDF
37596429|distant|microbiome|used by|DDF
37596429|distant|microbiome|located in|animal
37596429|distant|animal|target|animal
37596429|distant|DDF|target|animal
37961318|distant|microbiome|is linked to|DDF
37961318|distant|chemical|is linked to|microbiome
37961318|distant|chemical|influence|DDF
37961318|distant|DDF|affect|DDF
37961318|distant|DDF|is a|DDF
37961318|distant|chemical|is linked to|DDF
37895965|distant|DDF|is a|DDF
37895965|distant|DDF|target|human
37895965|distant|anatomical location|located in|human
37196855|distant|microbiome|is linked to|DDF
37196855|distant|DDF|strike|anatomical location
37196855|distant|DDF|change abundance|microbiome
37196855|distant|DDF|affect|DDF
37196855|distant|DDF|is a|DDF
37196855|distant|microbiome|located in|animal
37196855|distant|DDF|target|animal
38106542|distant|DDF|is a|DDF
38106542|distant|DDF|target|human
36918961|distant|microbiome|is linked to|DDF
38178103|distant|chemical|influence|microbiome
38178103|distant|microbiome|influence|DDF
38178103|distant|chemical|change abundance|microbiome
38178103|distant|microbiome|is linked to|DDF
38178103|distant|microbiome|is linked to|chemical
38178103|distant|chemical|influence|DDF
38178103|distant|DDF|change abundance|microbiome
38178103|distant|chemical|impact|microbiome
38958636|distant|microbiome|is linked to|DDF
38958636|distant|chemical|influence|DDF
38958636|distant|anatomical location|located in|human
38958636|distant|DDF|target|human
38958636|distant|chemical|impact|microbiome
38958636|distant|chemical|impact|bacteria
39064625|distant|food|influence|DDF
39064625|distant|microbiome|is linked to|DDF
39064625|distant|DDF|target|human
38652236|distant|microbiome|is linked to|DDF
37843219|distant|microbiome|is linked to|DDF
37843219|distant|dietary supplement|influence|DDF
37843219|distant|anatomical location|influence|DDF
37843219|distant|DDF|affect|DDF
37843219|distant|DDF|is a|DDF
37843219|distant|microbiome|is linked to|biomedical technique
38867886|distant|microbiome|is linked to|DDF
38867886|distant|DDF|is a|DDF
38867886|distant|DDF|target|human
38867886|distant|DDF|affect|DDF
38570412|distant|microbiome|is linked to|DDF
38570412|distant|microbiome|located in|anatomical location
38570412|distant|DDF|affect|DDF
38570412|distant|dietary supplement|influence|bacteria
38570412|distant|dietary supplement|impact|bacteria
38570412|distant|bacteria|influence|DDF
38570412|distant|DDF|impact|microbiome
38999791|distant|chemical|impact|microbiome
38999791|distant|chemical|located in|anatomical location
38279293|distant|chemical|located in|anatomical location
38279293|distant|DDF|strike|anatomical location
38279293|distant|chemical|influence|DDF
39403202|distant|microbiome|is linked to|statistical technique
39403202|distant|microbiome|used by|statistical technique
39403202|distant|microbiome|is linked to|DDF
39403202|distant|DDF|is a|DDF
38587699|distant|microbiome|is linked to|DDF
38587699|distant|dietary supplement|influence|DDF
38587699|distant|DDF|change abundance|microbiome
38587699|distant|chemical|influence|DDF
38587699|distant|DDF|affect|DDF
38587699|distant|chemical|impact|microbiome
38587699|distant|DDF|is a|DDF
38587699|distant|dietary supplement|impact|microbiome
38852651|distant|microbiome|is linked to|DDF
38852651|distant|drug|influence|DDF
38852651|distant|DDF|affect|DDF
38785512|distant|dietary supplement|impact|microbiome
38785512|distant|microbiome|is linked to|DDF
38785512|distant|dietary supplement|influence|DDF
38785512|distant|DDF|affect|DDF
39177611|distant|microbiome|is linked to|DDF
39177611|distant|chemical|influence|DDF
39168575|distant|food|influence|DDF
39168575|distant|DDF|target|human
39168575|distant|chemical|influence|DDF
39168575|distant|DDF|affect|DDF
39168575|distant|DDF|is a|DDF
38974034|distant|microbiome|located in|human
38974034|distant|DDF|is a|DDF
38974034|distant|DDF|target|human
38974034|distant|DDF|affect|DDF
39036341|distant|microbiome|is linked to|DDF
39036341|distant|chemical|influence|DDF
37307829|distant|DDF|is linked to|DDF
37307829|distant|microbiome|is linked to|DDF
37307829|distant|DDF|affect|DDF
39134825|distant|microbiome|located in|human
39134825|distant|microbiome|is linked to|DDF
39134825|distant|DDF|target|human
38989933|distant|microbiome|located in|human
38989933|distant|microbiome|is linked to|DDF
38989933|distant|chemical|influence|DDF
38989933|distant|DDF|affect|DDF
38344171|distant|microbiome|is linked to|drug
38344171|distant|microbiome|is linked to|DDF
38344171|distant|dietary supplement|influence|DDF
38344171|distant|microbiome|located in|human
38344171|distant|DDF|is a|DDF
38344171|distant|dietary supplement|impact|microbiome
38344171|distant|drug|impact|microbiome
38237031|distant|microbiome|is linked to|DDF
38237031|distant|DDF|is a|DDF
38848023|distant|microbiome|is linked to|DDF
38848023|distant|microbiome|located in|human
38848023|distant|chemical|influence|DDF
38848023|distant|DDF|affect|DDF
38848023|distant|DDF|interact|chemical
38848023|distant|DDF|is a|DDF
39113894|distant|microbiome|is linked to|DDF
38409641|distant|animal|used by|chemical
38409641|distant|dietary supplement|influence|DDF
38409641|distant|animal|used by|biomedical technique
38409641|distant|DDF|affect|DDF
38409641|distant|DDF|target|animal
38409641|distant|chemical|change effect|DDF
38385354|distant|chemical|impact|chemical
38385354|distant|chemical|influence|DDF
38385354|distant|chemical|located in|anatomical location
38385354|distant|DDF|is a|DDF
38385354|distant|bacteria|influence|DDF
38385354|distant|DDF|target|animal
38385354|distant|chemical|change effect|DDF
38211635|distant|microbiome|is linked to|DDF
38211635|distant|microbiome|located in|human
38211635|distant|DDF|target|human
38211635|distant|chemical|influence|DDF
38211635|distant|bacteria|influence|DDF
38211635|distant|DDF|target|animal
38755164|distant|microbiome|is linked to|DDF
38755164|distant|chemical|influence|DDF
38755164|distant|chemical|impact|microbiome
38755164|distant|chemical|located in|anatomical location
38755164|distant|gene|influence|DDF
38755164|distant|DDF|target|animal
38518598|distant|microbiome|is linked to|DDF
38518598|distant|DDF|is linked to|DDF
38518598|distant|chemical|influence|DDF
38518598|distant|DDF|affect|DDF
38518598|distant|chemical|impact|microbiome
38518598|distant|chemical|located in|anatomical location
38518598|distant|DDF|interact|chemical
38244807|distant|microbiome|is linked to|DDF
38244807|distant|drug|influence|DDF
38244807|distant|DDF|affect|DDF
38244807|distant|bacteria|influence|DDF
38244807|distant|drug|impact|microbiome
38435303|distant|microbiome|is linked to|DDF
38435303|distant|microbiome|located in|anatomical location
38435303|distant|chemical|influence|DDF
38435303|distant|DDF|affect|DDF
38435303|distant|DDF|is a|DDF
39019779|distant|DDF|is a|DDF
39019779|distant|microbiome|located in|anatomical location
39019779|distant|DDF|affect|DDF
38875045|distant|DDF|affect|DDF
39459534|distant|DDF|is a|DDF
39300699|distant|DDF|is a|DDF
39300699|distant|microbiome|is linked to|DDF
39300699|distant|microbiome|located in|anatomical location
39161161|distant|microbiome|is linked to|DDF
39161161|distant|microbiome|located in|anatomical location
39161161|distant|microbiome|located in|human
39161161|distant|microbiome|is linked to|animal
39161161|distant|DDF|target|human
39161161|distant|microbiome|located in|animal
39161161|distant|microbiome|used by|biomedical technique
39161161|distant|DDF|target|animal
38314132|distant|microbiome|is linked to|DDF
38314132|distant|dietary supplement|influence|DDF
38314132|distant|DDF|change abundance|bacteria
38314132|distant|DDF|change abundance|microbiome
38314132|distant|DDF|target|human
38314132|distant|DDF|affect|DDF
38314132|distant|DDF|is a|DDF
38314132|distant|dietary supplement|impact|microbiome
39064171|distant|microbiome|is linked to|DDF
39064171|distant|gene|influence|DDF
39064171|distant|DDF|is a|DDF
39064171|distant|chemical|influence|DDF
38727306|distant|DDF|is a|DDF
38727306|distant|anatomical location|is linked to|DDF
38727306|distant|microbiome|is linked to|DDF
38727306|distant|microbiome|located in|anatomical location
38817603|distant|microbiome|is linked to|DDF
38817603|distant|DDF|affect|DDF
38873926|distant|microbiome|is linked to|DDF
38873926|distant|microbiome|located in|human
38873926|distant|DDF|change abundance|microbiome
38873926|distant|DDF|target|human
38873926|distant|DDF|affect|DDF
38873926|distant|human|used by|biomedical technique
38873926|distant|microbiome|used by|biomedical technique
38694925|distant|microbiome|is linked to|DDF
38694925|distant|DDF|is a|DDF
38694925|distant|chemical|influence|DDF
38449863|distant|chemical|influence|DDF
38449863|distant|microbiome|is linked to|DDF
38449863|distant|bacteria|located in|anatomical location
38449863|distant|DDF|affect|DDF
39334720|distant|microbiome|is linked to|DDF
39334720|distant|DDF|is a|DDF
39334720|distant|DDF|affect|DDF
38227539|distant|microbiome|is linked to|DDF
38227539|distant|chemical|influence|DDF
38227539|distant|DDF|affect|DDF
38227539|distant|drug|affect|DDF
38227539|distant|drug|influence|DDF
38227539|distant|DDF|is a|DDF
38227539|distant|microbiome|located in|animal
38227539|distant|DDF|target|animal
38840699|distant|microbiome|is linked to|food
38840699|distant|microbiome|used by|statistical technique
38840699|distant|food|influence|DDF
38840699|distant|microbiome|is linked to|DDF
38957302|distant|microbiome|is linked to|DDF
38957302|distant|microbiome|located in|human
38957302|distant|DDF|change abundance|bacteria
38957302|distant|DDF|target|human
38957302|distant|DDF|is a|DDF
38773112|distant|microbiome|is linked to|DDF
38773112|distant|microbiome|used by|statistical technique
38773112|distant|DDF|change abundance|bacteria
38773112|distant|DDF|target|human
38773112|distant|chemical|influence|DDF
38773112|distant|human|used by|biomedical technique
38773112|distant|microbiome|used by|biomedical technique
39377830|distant|microbiome|is linked to|DDF
39377830|distant|DDF|change abundance|microbiome
39377830|distant|chemical|influence|DDF
39377830|distant|DDF|affect|DDF
