pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
36191806|expert_5|synaptic proteins|chemical|located in|medial prefrontal cortex|anatomical location
36191806|expert_5|plasma metabolites|chemical|impact|several microbiome|microbiome
36191806|expert_5|abnormal composition of gut microbiota|DDF|target|Chrna7 KO mice|animal
36191806|expert_5|systemic inflammation|DDF|target|Chrna7 knock-out (KO) mice|animal
36191806|expert_5|Lactobacillus hominis|bacteria|located in|KO + SDV group|animal
36191806|expert_5|abnormal composition of gut microbiota|DDF|target|Chrna7 knock-out (KO) mice|animal
37485386|expert_3|GOS|dietary supplement|influence|depressive symptoms|DDF
37485386|expert_3|eicosapentaenoic acid|chemical|influence|depressive symptoms|DDF
37485386|expert_3|prebiotics|dietary supplement|influence|depression|DDF
37485386|expert_3|Prebiotics|dietary supplement|influence|depression|DDF
33936013|expert_6|i>Bacteroides thetaiotaomicron</i> DSM 2079|bacteria|influence|acid-induced cellular damage|DDF
33936013|expert_6|intestinal <i>Bacteroides</i>|bacteria|interact|GABA|chemical
33467657|expert_6|overnutrition|DDF|target|offspring|human
33467657|expert_6|maternal obesity|DDF|target|offspring|human
33467657|expert_6|Cognitive and Behavioural Effects|DDF|affect|Maternal Obesity|DDF
33467657|expert_6|maternal overnutrition|DDF|affect|dysregulated brain hormones|DDF
33467657|expert_6|gut microbiota|microbiome|is linked to|obesity-induced changes|DDF
33467657|expert_6|maternal overnutrition|DDF|affect|disrupted neuronal circuities and connectivity|DDF
33467657|expert_6|neuroinflammation|DDF|change abundance|gut microbiome|microbiome
33467657|expert_6|maternal overnutrition|DDF|affect|neuroinflammation|DDF
36707651|expert_2|serotonin|chemical|impact|gut microbiota|microbiome
36707651|expert_2|gut microbiota|microbiome|is linked to|psychiatric disorder|DDF
36707651|expert_2|psychiatric drugs|drug|impact|gut microbiota|microbiome
36707651|expert_2|gut microbiota|microbiome|is linked to|BD|DDF
36707651|expert_2|gut microbiota|microbiome|located in|BD patients|human
36707651|expert_2|gut microbiota|microbiome|located in|patients|human
36707651|expert_2|gut microbiota|microbiome|is linked to|neuroinflammation|DDF
36707651|expert_2|gut microbiota|microbiome|is linked to|intestinal, systemic and brain inflammation|DDF
34589852|expert_6|altered gut microbiota|microbiome|is linked to|nutritional deficits|DDF
34589852|expert_6|nutritional deficits|DDF|affect|inflammation and immune dysregulation|DDF
34589852|expert_6|altered gut microbiota|microbiome|is linked to|inflammation and immune dysregulation|DDF
34589852|expert_6|schizophrenia-spectrum disorders|DDF|target|patients|human
34589852|expert_6|psychotropic medication|drug|change effect|schizophrenia-spectrum disorders|DDF
37764088|expert_2|Altered Gut Microbiota Composition|DDF|affect|Difficulty in Explicit Emotion Regulation|DDF
37764088|expert_2|Actinomyces|bacteria|part of|GM|microbiome
37764088|expert_2|Sutterella|bacteria|part of|GM|microbiome
37764088|expert_2|GM|microbiome|is linked to|physical and mental problems|DDF
37764088|expert_2|Gut microbiota|microbiome|is linked to|physical and mental problems|DDF
37764088|expert_2|children aged 3-4|human|used by|16S rRNA gene sequencing|biomedical technique
37764088|expert_2|GM|microbiome|located in|children aged 3-4|human
37764088|expert_2|GM|microbiome|used by|16S rRNA gene sequencing|biomedical technique
37764088|expert_2|Difficulty in Explicit Emotion Regulation|DDF|target|Young Children|human
31255682|expert_1|gut microbiota|microbiome|is linked to|schizophrenia|DDF
31255682|expert_1|schizophrenia|DDF|target|patients|human
31255682|expert_1|sex- and age-matched healthy controls|human|used by|Shotgun metagenomic sequencing|biomedical technique
31255682|expert_1|sex- and age-matched healthy controls|human|used by|16S rRNA sequencing|biomedical technique
31255682|expert_1|schizophrenia|DDF|target|Patients|human
31255682|expert_1|patients|human|used by|Shotgun metagenomic sequencing|biomedical technique
31255682|expert_1|patients|human|used by|16S rRNA sequencing|biomedical technique
38432867|expert_4|Disordered gut microbiota|microbiome|is linked to|TAO|DDF
38432867|expert_4|gut microbiota|microbiome|is linked to|TAO|DDF
35565918|expert_4|neurological problems|DDF|target|patients|human
33076930|expert_2|constipation|DDF|is a|Gastrointestinal tract dysfunction|DDF
33076930|expert_2|C. sporogenes|bacteria|interact|levodopa|drug
33076930|expert_2|Gastrointestinal tract dysfunction|DDF|affect|Parkinson's disease|DDF
33076930|expert_2|gut bacterium C. sporogenes|bacteria|part of|gut microbiota|microbiome
33076930|expert_2|3-(3,4-dihydroxyphenyl)propionic acid|chemical|produced by|gut microbiota|microbiome
33076930|expert_2|Parkinson's disease|DDF|is a|progressive neurodegenerative disorder|DDF
33076930|expert_2|levodopa|drug|change effect|Parkinson's disease|DDF
33076930|expert_2|constipation|DDF|affect|Parkinson's disease|DDF
33076930|expert_2|PD|DDF|is a|progressive neurodegenerative disorder|DDF
30258234|expert_5|Injury to neurons|DDF|affect|Parkinson's|DDF
30258234|expert_5|Injury to neurons|DDF|affect|amyotrophic lateral sclerosis|DDF
30258234|expert_5|Injury to neurons|DDF|affect|Huntington's|DDF
30258234|expert_5|Injury to neurons|DDF|affect|Alzheimer's|DDF
30258234|expert_5|Injury to neurons|DDF|affect|frontotemporal dementia|DDF
30258234|expert_5|neuroinflammation|DDF|affect|Injury to neurons|DDF
30258234|expert_5|disruption of the sentinel or housekeeping functions|DDF|affect|Injury to neurons|DDF
30258234|expert_5|dysregulation of the defense function|DDF|affect|Injury to neurons|DDF
30258234|expert_5|Injury to neurons|DDF|affect|chronic traumatic encephalopathy|DDF
30258234|expert_5|gut microbiome|microbiome|is linked to|neurodegeneration|DDF
33963284|expert_4|(R,S)-ketamine|drug|interact|N-methyl-D-aspartate receptor|chemical
33963284|expert_4|esketamine|drug|change effect|treatment-resistant depression|DDF
33963284|expert_4|(R,S)-ketamine|drug|interact|NMDAR|chemical
33963284|expert_4|arketamine|drug|interact|NMDAR|chemical
33963284|expert_4|depression|DDF|target|patients|human
32518376|expert_4|synaptic proteins|chemical|located in|mPFC|anatomical location
32518376|expert_4|LPS|chemical|influence|inflammation|DDF
32518376|expert_4|synaptic proteins|chemical|located in|medial prefrontal cortex|anatomical location
32518376|expert_4|gut microbiota|microbiome|located in|mice|animal
32518376|expert_4|medial prefrontal cortex|anatomical location|located in|sham-operated mice|animal
32518376|expert_4|lipopolysaccharide|chemical|impact|gut microbiota|microbiome
32518376|expert_4|LPS|chemical|impact|gut microbiota|microbiome
32518376|expert_4|mPFC|anatomical location|located in|sham-operated mice|animal
32819434|expert_3|gut microbiota|microbiome|change expression|EPHB6|gene
32819434|expert_3|gut microbiota|microbiome|is linked to|autism-like behavior|DDF
32819434|expert_3|autism-like behavior|DDF|target|wild-type mice|animal
32819434|expert_3|fecal microbiota|microbiome|located in|EphB6-deficient mice|animal
32819434|expert_3|gut microbiota|microbiome|is linked to|brain dysfunctions|DDF
32819434|expert_3|ASD|DDF|target|patients|human
32819434|expert_3|gut microbiota|microbiome|located in|mice|animal
32819434|expert_3|gut microbiota|microbiome|located in|EphB6-deficient mice|animal
32819434|expert_3|autism-like behavior|DDF|target|EphB6-deficient mice|animal
32819434|expert_3|gut microbiota|microbiome|is linked to|autism-like social behavior|DDF
34576000|expert_7|host gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
34576000|expert_7|Parkinson's disease|DDF|target|elderly individuals|human
34576000|expert_7|Gut Microbiome|microbiome|is linked to|Parkinson's Disease|DDF
34576000|expert_7|PD|DDF|target|elderly individuals|human
34576000|expert_7|Parkinson's disease|DDF|target|PD patients|human
34576000|expert_7|Gut Microbiome|microbiome|is linked to|PD|DDF
34576000|expert_7|host gut microbiome|microbiome|is linked to|PD|DDF
34576000|expert_7|PD|DDF|target|PD patients|human
34576000|expert_7|neurodegenerative disorder|DDF|target|elderly individuals|human
34576000|expert_7|host gut microbiome|microbiome|located in|PD patients|human
34576000|expert_7|Gut Microbiome|microbiome|is linked to|Parkinson's disease|DDF
38247868|expert_5|psychiatric manifestations of IBD|DDF|target|IBD patients|human
38247868|expert_5|Psychiatric Comorbidities|DDF|affect|Inflammatory Bowel Disease|DDF
38247868|expert_5|Crohn's disease|DDF|is a|Inflammatory bowel disease|DDF
38247868|expert_5|IBD-associated comorbidities|DDF|target|IBD patients|human
38247868|expert_5|ulcerative colitis|DDF|is a|Inflammatory bowel disease|DDF
38247868|expert_5|IBD|DDF|target|IBD patients|human
38247868|expert_5|brain|anatomical location|located in|IBD patients|human
38247868|expert_5|Psychiatric comorbidities|DDF|target|IBD patients|human
38247868|expert_5|Crohn's disease|DDF|is a|IBD|DDF
38247868|expert_5|Psychiatric comorbidities|DDF|affect|Inflammatory bowel disease|DDF
38247868|expert_5|depression|DDF|target|IBD patients|human
38247868|expert_5|ulcerative colitis|DDF|is a|IBD|DDF
38247868|expert_5|anxiety|DDF|is a|Psychiatric comorbidities|DDF
38247868|expert_5|Inflammatory bowel disease|DDF|affect|chronic, relapse-remitting condition|DDF
38247868|expert_5|Inflammatory bowel disease|DDF|strike|gastrointestinal tract|anatomical location
38247868|expert_5|neuroinflammation|DDF|target|IBD patients|human
38247868|expert_5|anxiety|DDF|target|IBD patients|human
38247868|expert_5|Inflammatory bowel disease|DDF|target|IBD patients|human
38247868|expert_5|Psychiatric comorbidities|DDF|affect|IBD|DDF
38247868|expert_5|depression|DDF|is a|Psychiatric comorbidities|DDF
34357554|expert_2|neurodegeneration|DDF|is a|CNS pathologies|DDF
34357554|expert_2|gut microbiota|microbiome|is linked to|neurodegenerative disorders|DDF
31154909|expert_2|BCM-7|chemical|influence|obesity|DDF
31154909|expert_2|beta-casomorphin-7|chemical|interact|A1 beta-casein|chemical
31154909|expert_2|BCM-7|chemical|influence|type 1 diabetes|DDF
31154909|expert_2|BCM-7|chemical|influence|cardiovascular diseases|DDF
31154909|expert_2|bovine milk|food|influence|cardiovascular diseases|DDF
31154909|expert_2|bioactive peptides|chemical|influence|cardiovascular diseases|DDF
31154909|expert_2|μ-opioid receptors|chemical|influence|gut inflammation|DDF
31154909|expert_2|bioactive peptides|chemical|influence|type 1 diabetes|DDF
31154909|expert_2|beta-casomorphin-7|chemical|influence|type 1 diabetes|DDF
31154909|expert_2|beta-casomorphin-7|chemical|influence|cardiovascular diseases|DDF
31154909|expert_2|BCM-7|chemical|influence|fractures|DDF
31154909|expert_2|bovine milk|food|influence|type 1 diabetes|DDF
28442250|expert_5|fecal microbiota|microbiome|located in|FEP patients|human
28442250|expert_5|Lactobacillus group bacteria|bacteria|influence|first-episode psychosis|DDF
28442250|expert_5|mental disorders|DDF|target|patients|human
28442250|expert_5|fecal microbiota|microbiome|located in|healthy matched controls|human
28442250|expert_5|psychotic illness|DDF|target|patients|human
28442250|expert_5|fecal microbiota|microbiome|is linked to|psychotic illness|DDF
28442250|expert_5|Lactobacillus group bacteria|bacteria|part of|fecal microbiota|microbiome
28442250|expert_5|gut microbiota|microbiome|is linked to|microbiota alterations|DDF
28442250|expert_5|microbiota alterations|DDF|affect|psychotic illness|DDF
28442250|expert_5|fecal microbiota|microbiome|is linked to|FEP|DDF
28442250|expert_5|fecal microbiota|microbiome|is linked to|mental disorders|DDF
28442250|expert_5|Lactobacillus group bacteria|bacteria|influence|FEP|DDF
28442250|expert_5|gut microbiota|microbiome|is linked to|psychotic illness|DDF
28442250|expert_5|first-episode psychosis|DDF|target|patients|human
28442250|expert_5|FEP|DDF|target|patients|human
28442250|expert_5|fecal microbiota|microbiome|located in|patients|human
28442250|expert_5|fecal microbiota|microbiome|located in|FEP-patients|human
28442250|expert_5|gut microbiota|microbiome|is linked to|mental disorders|DDF
28442250|expert_5|fecal microbiota|microbiome|is linked to|first-episode psychosis|DDF
28442250|expert_5|fecal microbiota|microbiome|is linked to|microbiota alterations|DDF
30701194|expert_7|autism spectrum disorders|DDF|target|ASD group|human
30701194|expert_7|typical development|DDF|target|TD group|human
30701194|expert_7|Autism Spectrum Disorder|DDF|target|children|human
30701194|expert_7|typical development|DDF|target|age-matched children|human
30701194|expert_7|TD|DDF|target|TD group|human
30701194|expert_7|Eggerthella lenta|bacteria|located in|ASD group|human
30701194|expert_7|ASD|DDF|target|Children|human
30701194|expert_7|Bacteroides vulgatus|bacteria|located in|ASD group|human
30701194|expert_7|TD|DDF|target|age-matched children|human
30701194|expert_7|ASD|DDF|target|children|human
30701194|expert_7|gut microbiota|microbiome|located in|children|human
30701194|expert_7|children|human|used by|gut metagenomic and metabolome study|biomedical technique
30701194|expert_7|gut 2-keto-glutaramic acid|chemical|influence|ASD|DDF
30701194|expert_7|ASD|DDF|target|ASD group|human
30701194|expert_7|gut microbiota|microbiome|is linked to|Autism Spectrum Disorder|DDF
30701194|expert_7|Clostridium botulinum|bacteria|located in|ASD group|human
30701194|expert_7|glutamate metabolites|chemical|located in|ASD group|human
30701194|expert_7|autism spectrum disorders|DDF|target|children|human
30701194|expert_7|gut microbiota|microbiome|is linked to|ASD|DDF
30701194|expert_7|Autism Spectrum Disorder|DDF|target|Children|human
30701194|expert_7|2-keto-glutaramic acid|chemical|located in|ASD group|human
34988495|expert_6|gut microbiome|microbiome|is linked to|trauma- and stressor-related disorders|DDF
34988495|expert_6|gut microbiome|microbiome|is linked to|posttraumatic stress disorder|DDF
34988495|expert_6|PVD|DDF|affect|severe depression|DDF
34988495|expert_6|PVD|DDF|affect|cardiovascular disease|DDF
34988495|expert_6|bipolar disorders|DDF|affect|severe depression|DDF
34988495|expert_6|gut microbiome|microbiome|located in|Veterans|human
34988495|expert_6|peripheral vascular disease|DDF|affect|severe depression|DDF
34988495|expert_6|gastroenteritis|DDF|affect|severe depression|DDF
34988495|expert_6|gut microbiota|microbiome|located in|Veterans|human
34988495|expert_6|gut microbiome|microbiome|is linked to|affective disorders|DDF
34988495|expert_6|gut microbiome|microbiome|is linked to|anxiety disorders|DDF
34988495|expert_6|gut microbiome|microbiome|is linked to|PTSD|DDF
34988495|expert_6|PTSD|DDF|target|male|human
34988495|expert_6|gut microbiota|microbiome|is linked to|chronic health conditions|DDF
34988495|expert_6|gut microbiome|microbiome|located in|United States (US) military Veterans|human
34988495|expert_6|traumatic brain injuries|DDF|target|male|human
32890382|expert_6|epigenetic processes|DDF|affect|traumatic or stress events|DDF
32890382|expert_6|neurophysiological, inflammatory or hypothalamic-pituitary-adrenal axis dysregulations|DDF|affect|psychological stress|DDF
32890382|expert_6|gut microbiota|microbiome|is linked to|epigenetic processes|DDF
32890382|expert_6|epigenetic processes|DDF|affect|psychiatric disorders|DDF
32890382|expert_6|gut microbiota|microbiome|is linked to|inflammatory response|DDF
32890382|expert_6|gut microbiota|microbiome|is linked to|traumatic or stress events|DDF
34147969|expert_2|Faecalibaculum rodentium|bacteria|influence|anhedonia-like behavior|DDF
34147969|expert_2|CSDS|DDF|target|Ephx2 knock-out (KO) mice|animal
34147969|expert_2|anhedonia-like behavior|DDF|target|ABX-treated WT and Ephx2 KO mice|animal
34147969|expert_2|F. rodentium|bacteria|influence|anhedonia-like behavior|DDF
34147969|expert_2|F. rodentium|bacteria|influence|depression- and anhedonia-like behaviors|DDF
34147969|expert_2|F. rodentium|bacteria|interact|synaptic proteins|chemical
34147969|expert_2|F. rodentium|bacteria|interact|interleukin-6|chemical
34147969|expert_2|inflammation|DDF|affect|stress-related depression|DDF
34147969|expert_2|Soluble epoxide hydrolase|chemical|influence|inflammation|DDF
34147969|expert_2|chronic social defeat stress|DDF|target|Ephx2 knock-out (KO) mice|animal
37624502|expert_4|Bifidobacterium longum|bacteria|part of|gut microbiota|microbiome
36056574|expert_7|sleep disturbance|DDF|target|participants|human
36056574|expert_7|GM|microbiome|located in|Asian Americans|human
36056574|expert_7|depressive symptoms|DDF|target|Chinese and Korean immigrants|human
36056574|expert_7|sleep disturbance|DDF|target|AsA|human
36056574|expert_7|GM|microbiome|is linked to|depressive symptoms|DDF
36056574|expert_7|gut microbiota|microbiome|located in|Asian Americans|human
36056574|expert_7|Gut Microbiota|microbiome|is linked to|sleep disturbance|DDF
36056574|expert_7|depressive symptoms|DDF|change abundance|Actinobacteria|bacteria
36056574|expert_7|GM|microbiome|located in|AsA|human
36056574|expert_7|depressive symptoms|DDF|target|Chinese and Korean American immigrants|human
36056574|expert_7|gut microbiota|microbiome|located in|AsA|human
36056574|expert_7|sleep disturbance|DDF|target|Asian Americans|human
36056574|expert_7|Depression|DDF|target|population|human
36056574|expert_7|sleep disturbance|DDF|target|Chinese and Korean immigrants|human
36056574|expert_7|GM|microbiome|located in|Chinese and Korean American immigrants|human
36056574|expert_7|depression|DDF|target|AsA|human
36056574|expert_7|sleep disturbance|DDF|target|Chinese and Korean American immigrants|human
36056574|expert_7|Gut Microbiota|microbiome|located in|Chinese and Korean American immigrants|human
36056574|expert_7|Sleep Disturbance|DDF|target|Chinese and Korean Immigrants|human
36056574|expert_7|depression|DDF|target|Asian Americans|human
36056574|expert_7|Gut Microbiota|microbiome|is linked to|Sleep Disturbance|DDF
36056574|expert_7|depression|DDF|affect|sleep disturbance|DDF
36056574|expert_7|Depressive Symptoms|DDF|target|Chinese and Korean Immigrants|human
36056574|expert_7|sleep disturbance|DDF|target|population|human
36056574|expert_7|depressive symptoms|DDF|affect|sleep disturbance|DDF
36056574|expert_7|GM|microbiome|located in|population|human
36056574|expert_7|Depression|DDF|target|Asian Americans|human
36056574|expert_7|Gut Microbiota|microbiome|is linked to|Depressive Symptoms|DDF
36056574|expert_7|Depression|DDF|target|AsA|human
36056574|expert_7|depressive symptoms|DDF|target|participants|human
36056574|expert_7|Gut Microbiota|microbiome|is linked to|depressive symptoms|DDF
36056574|expert_7|depression|DDF|target|population|human
36056574|expert_7|Gut Microbiota|microbiome|located in|Chinese and Korean Immigrants|human
36056574|expert_7|GM|microbiome|is linked to|sleep disturbance|DDF
36056574|expert_7|GM|microbiome|located in|participants|human
33514545|expert_6|microbiome-associated short-chain fatty acids|chemical|influence|PD|DDF
31750916|expert_5|inflammatory compounds|chemical|influence|depression|DDF
31750916|expert_5|microbiota-driven modification of gene expression|DDF|affect|depression|DDF
31750916|expert_5|dietary fiber|dietary supplement|influence|depression|DDF
31750916|expert_5|dietary fiber|dietary supplement|influence|inflammatory and depressive disorders|DDF
31750916|expert_5|Dietary fiber|dietary supplement|influence|depression|DDF
31750916|expert_5|Dietary fiber|dietary supplement|influence|inflammation|DDF
31750916|expert_5|increased production of neurotransmitters|DDF|affect|depression|DDF
31750916|expert_5|Dietary fiber|dietary supplement|impact|gut microbiota|microbiome
31750916|expert_5|gut microbiota|microbiome|located in|gut|anatomical location
31750916|expert_5|inflammation|DDF|affect|depression|DDF
31750916|expert_5|dietary fiber|dietary supplement|influence|increased production of neurotransmitters|DDF
31750916|expert_5|dietary fiber|dietary supplement|influence|microbiota-driven modification of gene expression|DDF
31750916|expert_5|high-fiber diet|food|influence|inflammation|DDF
34074025|expert_2|dysbiosis|DDF|affect|chronic diseases|DDF
34074025|expert_2|Dysfunction of MAIT cells|DDF|affect|chronic diseases|DDF
34074025|expert_2|Multiple Sclerosis|DDF|is a|Autoimmune Diseases|DDF
34074025|expert_2|autoimmune disorders|DDF|change abundance|gut microbiota|microbiome
34074025|expert_2|multiple sclerosis|DDF|change abundance|gut microbiota|microbiome
24956966|expert_3|gut microbiota|microbiome|is linked to|mental health outcomes|DDF
30528936|expert_3|ketamine|drug|impact|gut microbiota|microbiome
30528936|expert_3|Coriobacteriia|bacteria|influence|immobility|DDF
30528936|expert_3|Actinobacteria|bacteria|influence|immobility|DDF
30528936|expert_3|Ketamine|drug|change effect|immobility time|DDF
37995475|expert_2|narcolepsy type 1|DDF|target|patients|human
37995475|expert_2|narcolepsy type 2|DDF|target|patients|human
37995475|expert_2|gut microbiota|microbiome|is linked to|sleep disorders|DDF
37995475|expert_2|idiopathic hypersomnia|DDF|target|patients|human
37995475|expert_2|gut microbiota|microbiome|located in|patients|human
38278499|expert_2|major depressive disorder|DDF|target|individuals|human
38278499|expert_2|major depressive disorder|DDF|interact|hippuric acid|chemical
38278499|expert_2|MDD|DDF|target|individuals|human
38278499|expert_2|GP|human|used by|targeted liquid chromatography mass spectrometry method|biomedical technique
38278499|expert_2|non-depressed general population|human|used by|targeted liquid chromatography mass spectrometry method|biomedical technique
38278499|expert_2|depression|DDF|target|persons|human
38278499|expert_2|individuals|human|used by|targeted liquid chromatography mass spectrometry method|biomedical technique
38278499|expert_2|hippuric acid|chemical|influence|Alcohol use-associated alterations|DDF
38278499|expert_2|Alcohol use-associated alterations|DDF|affect|depression|DDF
38679353|expert_4|PD|DDF|change abundance|Prevotellaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Rikenellaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Verrucomicrobiaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Ruminococcaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Lachnospiraceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Faecalibacterium|bacteria
38679353|expert_4|PD|DDF|change abundance|Christensenellaceae|bacteria
38679353|expert_4|gut microbiome|microbiome|is linked to|PD|DDF
38679353|expert_4|PD|DDF|change abundance|Bifidobacteriaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Lactobacillaceae|bacteria
38679353|expert_4|PD|DDF|change abundance|Erysipelotrichaceae|bacteria
38664425|expert_5|neuronal damage|DDF|affect|NDDs|DDF
38664425|expert_5|progressive loss of neuron function|DDF|affect|Neurodegenerative diseases|DDF
38664425|expert_5|progressive loss of neuron function|DDF|affect|NDDs|DDF
38664425|expert_5|neuronal damage|DDF|affect|Neurodegenerative diseases|DDF
33454868|expert_6|gut microbiome|microbiome|is linked to|cancer|DDF
33454868|expert_6|bacteria|bacteria|influence|breast cancer|DDF
33454868|expert_6|intestinal microbes|microbiome|is linked to|breast cancer|DDF
33454868|expert_6|Breast cancer|DDF|target|women|human
33454868|expert_6|cancer|DDF|target|women|human
33454868|expert_6|gut microbiota|microbiome|is linked to|breast cancer|DDF
33454868|expert_6|gut microbiome|microbiome|is linked to|diabetes|DDF
31498131|expert_6|atypical parkinsonism cohorts|human|used by|measurements of fecal microbial concentrations|biomedical technique
31498131|expert_6|prodromal and treatment-naïve de novo PD subjects|human|used by|multi-omics assessments|biomedical technique
31498131|expert_6|gut microbiome|microbiome|is linked to|PD|DDF
31498131|expert_6|Gut microbiota|microbiome|is linked to|PD|DDF
31498131|expert_6|Gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
31498131|expert_6|prodromal and treatment-naïve de novo PD subjects|human|used by|measurements of fecal microbial concentrations|biomedical technique
31498131|expert_6|atypical parkinsonism cohorts|human|used by|multi-omics assessments|biomedical technique
33782648|expert_5|neurodegenerative diseases|DDF|target|patients|human
33782648|expert_5|Fisetin|chemical|influence|traumatic brain injury|DDF
33782648|expert_5|stroke (both ischemic and hemorrhagic)|DDF|is a|neurological disorders|DDF
33782648|expert_5|Fisetin|chemical|influence|neurological disorders|DDF
33782648|expert_5|Fisetin|chemical|influence|Alzheimer's disease|DDF
33782648|expert_5|traumatic brain injury|DDF|is a|neurological disorders|DDF
33782648|expert_5|Alzheimer's disease|DDF|is a|neurological disorders|DDF
33782648|expert_5|Flavonol Fisetin|chemical|influence|Neurological Disorders|DDF
33782648|expert_5|neurodegenerative diseases|DDF|target|aging population|human
33782648|expert_5|Fisetin|chemical|influence|amyotrophic lateral sclerosis|DDF
33782648|expert_5|Neurological disorders|DDF|target|patients|human
33782648|expert_5|Fisetin|chemical|influence|brain dysfunction|DDF
33782648|expert_5|brain dysfunction|DDF|target|humans|human
33782648|expert_5|amyotrophic lateral sclerosis|DDF|is a|neurological disorders|DDF
33782648|expert_5|Fisetin|chemical|influence|Parkinson's disease|DDF
33782648|expert_5|Parkinson's disease|DDF|is a|neurological disorders|DDF
33782648|expert_5|Neurological disorders|DDF|target|aging population|human
33782648|expert_5|Fisetin|chemical|influence|stroke (both ischemic and hemorrhagic)|DDF
33782648|expert_5|Fisetin|chemical|influence|Huntington's disease|DDF
33782648|expert_5|gut microbiome|microbiome|is linked to|neurological disorders|DDF
33782648|expert_5|Huntington's disease|DDF|is a|neurological disorders|DDF
33782648|expert_5|disruptions in multiple cellular systems|DDF|affect|neurological disorders|DDF
32739746|expert_6|dysregulation of CORT production|DDF|affect|acute stress|DDF
32739746|expert_6|endocannabinoid N-arachidonoylethanolamide|chemical|influence|anxiety-like behavior|DDF
32739746|expert_6|C. albicans|bacteria|influence|anxiety-like behavior|DDF
32739746|expert_6|AEA|chemical|influence|anxiety-like behavior|DDF
32739746|expert_6|gut microbiota|microbiome|located in|mice|animal
32739746|expert_6|commensal fungus Candida albicans|bacteria|influence|dysregulation of endocannabinoid signaling|DDF
33860090|expert_7|Probiotic supplementation|dietary supplement|influence|intestinal inflammation|DDF
33860090|expert_7|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
33860090|expert_7|probiotics|dietary supplement|influence|Parkinson's disease|DDF
33860090|expert_7|Probiotic supplementation|dietary supplement|influence|inflammation|DDF
33860090|expert_7|Probiotics|dietary supplement|influence|Parkinson's disease|DDF
33860090|expert_7|dysbiosis|DDF|affect|Parkinson's disease|DDF
33860090|expert_7|intestinal inflammation|DDF|affect|PD|DDF
33860090|expert_7|constipation|DDF|affect|PD|DDF
33860090|expert_7|probiotics|dietary supplement|impact|gut microbiome|microbiome
33860090|expert_7|fecal short-chain fatty acids|chemical|influence|PD|DDF
33860090|expert_7|probiotics|dietary supplement|influence|dopaminergic neuronal degeneration|DDF
33860090|expert_7|constipation|DDF|affect|Parkinson's disease|DDF
33860090|expert_7|probiotics|dietary supplement|influence|motor disability|DDF
33860090|expert_7|Probiotic supplementation|dietary supplement|impact|gut microbiome|microbiome
33860090|expert_7|probiotics|dietary supplement|influence|intestinal inflammation|DDF
33860090|expert_7|fecal short-chain fatty acids|chemical|influence|Parkinson's disease|DDF
33860090|expert_7|intestinal inflammation|DDF|affect|Parkinson's disease|DDF
33860090|expert_7|dysbiosis|DDF|affect|PD|DDF
33860090|expert_7|gut microbiome|microbiome|is linked to|PD|DDF
33860090|expert_7|dysbiosis|DDF|affect|peripheral inflammatory states|DDF
33860090|expert_7|probiotics|dietary supplement|influence|PD|DDF
33860090|expert_7|probiotics|dietary supplement|influence|constipation|DDF
33240722|expert_4|gut microbiome|microbiome|is linked to|CNS disorders|DDF
33240722|expert_4|gut microbiome|microbiome|is linked to|neurodevelopmental and neurodegenerative disorders|DDF
38302874|expert_5|mucosa associated microbiota|microbiome|is linked to|PIPO|DDF
38302874|expert_5|mucosa associated microbiota|microbiome|used by|next generation sequencing (NGS) of the V3-V4 region of the bacterial RNA 16 S|biomedical technique
38302874|expert_5|duodenum|anatomical location|located in|age-/sex-matched healthy controls|human
38302874|expert_5|Pediatric chronic intestinal pseudo-obstruction|DDF|target|PIPO patients|human
38302874|expert_5|MAM|microbiome|used by|next generation sequencing (NGS) of the V3-V4 region of the bacterial RNA 16 S|biomedical technique
38302874|expert_5|5-HT|chemical|impact|Gut microbiota|microbiome
38302874|expert_5|age-/sex-matched healthy controls|human|used by|DNA extraction|biomedical technique
38302874|expert_5|PIPO patients|human|used by|qPCR|biomedical technique
38302874|expert_5|gut microbiota|microbiome|is linked to|Chronic intestinal pseudo-obstruction|DDF
38302874|expert_5|specific MAM associated to underlying pathology|microbiome|is linked to|altered intestinal serotonin pathway|DDF
38302874|expert_5|MAM|microbiome|used by|DNA extraction|biomedical technique
38302874|expert_5|5-HT|chemical|impact|gut microbiota|microbiome
38302874|expert_5|dysfunction of the serotonin pathway, possibly related to or triggered by an altered microbiota|DDF|target|PIPO patients|human
38302874|expert_5|mucosa associated microbiota|microbiome|used by|DNA extraction|biomedical technique
38302874|expert_5|PIPO patients|human|used by|next generation sequencing (NGS) of the V3-V4 region of the bacterial RNA 16 S|biomedical technique
38302874|expert_5|neurotransmitter 5-hydroxytryptamine|chemical|impact|Gut microbiota|microbiome
