pmid|annotator|start_idx|end_idx|location|text_span|label
38278499|expert_2|0|33|title|Alcohol use-associated alterations|DDF
38278499|expert_2|80|97|title|general population|human
38278499|expert_2|106|116|title|individuals|human
38278499|expert_2|123|147|title|major depressive disorder|DDF
38278499|expert_2|137|143|abstract|persons|human
38278499|expert_2|150|159|abstract|depression|DDF
38278499|expert_2|241|250|abstract|depression|DDF
38278499|expert_2|266|320|abstract|targeted liquid chromatography mass spectrometry method|biomedical technique
38278499|expert_2|447|478|abstract|non-depressed general population|human
38278499|expert_2|481|482|abstract|GP|human
38278499|expert_2|511|521|abstract|individuals|human
38278499|expert_2|528|552|abstract|major depressive disorder|DDF
38278499|expert_2|555|557|abstract|MDD|DDF
38278499|expert_2|783|795|abstract|hippuric acid|chemical
38278499|expert_2|804|812|abstract|GP cohort|human
38278499|expert_2|822|830|abstract|GP cohort|human
38278499|expert_2|962|971|abstract|MDD cohort|human
38278499|expert_2|987|997|abstract|individuals|human
38278499|expert_2|1080|1092|abstract|hippuric acid|chemical
38278499|expert_2|1335|1344|abstract|depression|DDF
38679353|expert_4|73|91|title|Parkinson's disease|DDF
38679353|expert_4|118|139|title|subgroup meta-analysis|statistical technique
38679353|expert_4|85|98|abstract|gut microbiota|microbiome
38679353|expert_4|101|102|abstract|GM|microbiome
38679353|expert_4|119|137|abstract|Parkinson's disease|DDF
38679353|expert_4|140|141|abstract|PD|DDF
38679353|expert_4|355|356|abstract|GM|microbiome
38679353|expert_4|362|363|abstract|PD|DDF
38679353|expert_4|438|457|abstract|random effects model|statistical technique
38679353|expert_4|483|502|abstract|mean difference (MD)|statistical technique
38679353|expert_4|625|635|abstract|PD patients|human
38679353|expert_4|638|654|abstract|Continuous models|statistical technique
38679353|expert_4|729|736|abstract|PD cases|human
38679353|expert_4|746|761|abstract|healthy controls|human
38679353|expert_4|942|943|abstract|GM|microbiome
38679353|expert_4|979|996|abstract|Bifidobacteriaceae|bacteria
38679353|expert_4|999|1013|abstract|Ruminococcaceae|bacteria
38679353|expert_4|1016|1028|abstract|Rikenellaceae|bacteria
38679353|expert_4|1031|1046|abstract|Lactobacillaceae|bacteria
38679353|expert_4|1049|1067|abstract|Verrucomicrobiaceae|bacteria
38679353|expert_4|1073|1091|abstract|Christensenellaceae|bacteria
38679353|expert_4|1167|1180|abstract|Prevotellaceae|bacteria
38679353|expert_4|1183|1197|abstract|Lachnospiraceae|bacteria
38679353|expert_4|1200|1218|abstract|Erysipelotrichaceae|bacteria
38679353|expert_4|1224|1239|abstract|Faecalibacterium|bacteria
38679353|expert_4|1269|1276|abstract|Patients|human
38679353|expert_4|1353|1371|abstract|healthy individuals|human
38679353|expert_4|1411|1424|abstract|gut microbiome|microbiome
38679353|expert_4|1504|1505|abstract|PD|DDF
38664425|expert_5|45|70|title|neurodegenerative diseases|DDF
38664425|expert_5|97|109|title|meta-analysis|statistical technique
38664425|expert_5|0|25|abstract|Neurodegenerative diseases|DDF
38664425|expert_5|28|31|abstract|NDDs|DDF
38664425|expert_5|55|69|abstract|neuronal damage|DDF
38664425|expert_5|75|109|abstract|progressive loss of neuron function|DDF
38664425|expert_5|175|181|abstract|biotics|biomedical technique
38664425|expert_5|401|402|abstract|GM|microbiome
38664425|expert_5|868|880|abstract|meta-analysis|statistical technique
38664425|expert_5|1068|1079|abstract|constipation|DDF
38664425|expert_5|1316|1319|abstract|NDDs|DDF
33454868|expert_6|70|82|title|breast cancer|DDF
33454868|expert_6|0|12|abstract|Breast cancer|DDF
33454868|expert_6|36|41|abstract|cancer|DDF
33454868|expert_6|46|50|abstract|women|human
33454868|expert_6|118|131|abstract|Gut microbiota|microbiome
33454868|expert_6|293|306|abstract|gut microbiome|microbiome
33454868|expert_6|401|408|abstract|diabetes|DDF
33454868|expert_6|414|419|abstract|cancer|DDF
33454868|expert_6|449|462|abstract|gut microbiota|microbiome
33454868|expert_6|509|516|abstract|estrogen|chemical
33454868|expert_6|554|561|abstract|bacteria|bacteria
33454868|expert_6|620|632|abstract|breast cancer|DDF
33454868|expert_6|695|707|abstract|breast cancer|DDF
33454868|expert_6|846|864|abstract|intestinal microbes|microbiome
33454868|expert_6|870|882|abstract|breast cancer|DDF
33454868|expert_6|914|926|abstract|breast cancer|DDF
33454868|expert_6|941|959|abstract|intestinal microbes|microbiome
33454868|expert_6|1018|1019|abstract|BC|DDF
31498131|expert_6|66|84|title|Parkinson's Disease|DDF
31498131|expert_6|0|13|abstract|Gut microbiota|microbiome
31498131|expert_6|71|89|abstract|Parkinson's disease|DDF
31498131|expert_6|92|93|abstract|PD|DDF
31498131|expert_6|107|143|abstract|early gastrointestinal symptomatology|DDF
31498131|expert_6|161|185|abstract|alpha-synuclein pathology|DDF
31498131|expert_6|249|259|abstract|vagal nerve|anatomical location
31498131|expert_6|393|394|abstract|PD|DDF
31498131|expert_6|728|744|abstract|study populations|human
31498131|expert_6|832|833|abstract|PD|DDF
31498131|expert_6|862|863|abstract|PD|DDF
31498131|expert_6|920|935|abstract|study population|human
31498131|expert_6|992|1001|abstract|sequencing|biomedical technique
31498131|expert_6|1034|1055|abstract|biostatistical methods|statistical technique
31498131|expert_6|1336|1337|abstract|PD|DDF
31498131|expert_6|1400|1413|abstract|gut microbiome|microbiome
31498131|expert_6|1418|1419|abstract|PD|DDF
31498131|expert_6|1479|1480|abstract|PD|DDF
31498131|expert_6|1534|1562|abstract|atypical parkinsonism cohorts|human
31498131|expert_6|1565|1613|abstract|prodromal and treatment-naïve de novo PD subjects|human
31498131|expert_6|1616|1661|abstract|measurements of fecal microbial concentrations|biomedical technique
31498131|expert_6|1667|1689|abstract|multi-omics assessments|biomedical technique
31498131|expert_6|1788|1801|abstract|gut microbiome|microbiome
31498131|expert_6|1806|1807|abstract|PD|DDF
33782648|expert_5|24|45|title|Neurological Disorders|DDF
33782648|expert_5|56|71|title|Flavonol Fisetin|chemical
33782648|expert_5|0|21|abstract|Neurological disorders|DDF
33782648|expert_5|34|59|abstract|neurodegenerative diseases|DDF
33782648|expert_5|105|112|abstract|patients|human
33782648|expert_5|229|244|abstract|aging population|human
33782648|expert_5|298|319|abstract|neurological disorders|DDF
33782648|expert_5|351|390|abstract|disruptions in multiple cellular systems|DDF
33782648|expert_5|532|553|abstract|neurological disorders|DDF
33782648|expert_5|747|762|abstract|flavonol fisetin|chemical
33782648|expert_5|765|771|abstract|Fisetin|chemical
33782648|expert_5|891|912|abstract|neurological disorders|DDF
33782648|expert_5|924|942|abstract|Alzheimer's disease|DDF
33782648|expert_5|945|963|abstract|Parkinson's disease|DDF
33782648|expert_5|966|985|abstract|Huntington's disease|DDF
33782648|expert_5|988|1016|abstract|amyotrophic lateral sclerosis|DDF
33782648|expert_5|1019|1056|abstract|stroke (both ischemic and hemorrhagic)|DDF
33782648|expert_5|1062|1083|abstract|traumatic brain injury|DDF
33782648|expert_5|1136|1140|abstract|brain|anatomical location
33782648|expert_5|1241|1262|abstract|neurological disorders|DDF
33782648|expert_5|1458|1471|abstract|gut microbiome|microbiome
33782648|expert_5|1635|1651|abstract|brain dysfunction|DDF
33782648|expert_5|1736|1741|abstract|humans|human
32739746|expert_6|22|54|title|commensal fungus Candida albicans|bacteria
32739746|expert_6|92|133|title|dysregulation of endocannabinoid signaling|DDF
32739746|expert_6|0|16|abstract|Anxiety disorders|DDF
32739746|expert_6|41|62|abstract|mental health disorder|DDF
32739746|expert_6|118|133|abstract|human population|human
32739746|expert_6|161|177|abstract|anxiety disorders|DDF
32739746|expert_6|246|262|abstract|anxiety disorders|DDF
32739746|expert_6|338|343|abstract|stress|DDF
32739746|expert_6|349|365|abstract|anxiety disorders|DDF
32739746|expert_6|403|424|abstract|adolescent female mice|animal
32739746|expert_6|513|528|abstract|Candida albicans|bacteria
32739746|expert_6|577|580|abstract|mice|animal
32739746|expert_6|608|621|abstract|gut microbiota|microbiome
32739746|expert_6|672|692|abstract|anxiety-like behavior|DDF
32739746|expert_6|763|791|abstract|stress hormone corticosterone|chemical
32739746|expert_6|794|797|abstract|CORT|chemical
32739746|expert_6|821|824|abstract|mice|animal
32739746|expert_6|841|851|abstract|C. albicans|bacteria
32739746|expert_6|876|896|abstract|anxiety-like behavior|DDF
32739746|expert_6|932|935|abstract|CORT|chemical
32739746|expert_6|948|979|abstract|dysregulation of CORT production|DDF
32739746|expert_6|991|1002|abstract|acute stress|DDF
32739746|expert_6|1022|1042|abstract|anxiety-like behavior|DDF
32739746|expert_6|1076|1117|abstract|endocannabinoid N-arachidonoylethanolamide|chemical
32739746|expert_6|1120|1122|abstract|AEA|chemical
32739746|expert_6|1147|1172|abstract|C. albicans-colonized mice|animal
32739746|expert_6|1199|1216|abstract|endocannabinoidome|chemical
32739746|expert_6|1279|1328|abstract|fatty acid amide hydrolase (FAAH) inhibitor URB597|chemical
32739746|expert_6|1390|1415|abstract|C. albicans-colonized mice|animal
32739746|expert_6|1473|1478|abstract|humans|human
32739746|expert_6|1695|1715|abstract|anxiety-like behavior|DDF
33860090|expert_7|0|9|title|Probiotics|dietary supplement
33860090|expert_7|15|33|title|Parkinson's disease|DDF
33860090|expert_7|37|55|abstract|Parkinson's disease|DDF
33860090|expert_7|58|59|abstract|PD|DDF
33860090|expert_7|109|117|abstract|dysbiosis|DDF
33860090|expert_7|137|166|abstract|peripheral inflammatory states|DDF
33860090|expert_7|257|258|abstract|PD|DDF
33860090|expert_7|355|377|abstract|intestinal inflammation|DDF
33860090|expert_7|388|401|abstract|gut microbiome|microbiome
33860090|expert_7|416|444|abstract|fecal short-chain fatty acids|chemical
33860090|expert_7|449|450|abstract|PD|DDF
33860090|expert_7|506|515|abstract|probiotics|dietary supplement
33860090|expert_7|564|588|abstract|Probiotic supplementation|dietary supplement
33860090|expert_7|855|866|abstract|inflammation|DDF
33860090|expert_7|1023|1032|abstract|probiotics|dietary supplement
33860090|expert_7|1046|1079|abstract|dopaminergic neuronal degeneration|DDF
33860090|expert_7|1167|1176|abstract|probiotics|dietary supplement
33860090|expert_7|1197|1208|abstract|constipation|DDF
33860090|expert_7|1213|1214|abstract|PD|DDF
33860090|expert_7|1241|1250|abstract|probiotics|dietary supplement
33860090|expert_7|1281|1296|abstract|motor disability|DDF
33860090|expert_7|1397|1399|abstract|gut|anatomical location
33860090|expert_7|1545|1554|abstract|probiotics|dietary supplement
33860090|expert_7|1559|1560|abstract|PD|DDF
33860090|expert_7|1576|1592|abstract|probiotic therapy|dietary supplement
33240722|expert_4|4|17|abstract|gut microbiota|microbiome
33240722|expert_4|60|68|abstract|human gut|anatomical location
33240722|expert_4|251|271|abstract|intestinal microbiota|microbiome
33240722|expert_4|377|397|abstract|intestinal microbiota|microbiome
33240722|expert_4|519|532|abstract|gut microbiome|microbiome
33240722|expert_4|566|615|abstract|neurodevelopmental and neurodegenerative disorders|DDF
33240722|expert_4|641|654|abstract|gut microbiome|microbiome
33240722|expert_4|668|680|abstract|CNS disorders|DDF
33240722|expert_4|857|870|abstract|gut microbiome|microbiome
33240722|expert_4|907|920|abstract|gut microbiome|microbiome
33240722|expert_4|925|960|abstract|neurological and psychiatry diseases|DDF
33240722|expert_4|989|1009|abstract|microbial metabolites|chemical
38302874|expert_5|0|36|title|Chronic intestinal pseudo-obstruction|DDF
38302874|expert_5|57|70|title|gut microbiota|microbiome
38302874|expert_5|0|46|abstract|Pediatric chronic intestinal pseudo-obstruction|DDF
38302874|expert_5|49|52|abstract|PIPO|DDF
38302874|expert_5|90|157|abstract|symptoms and radiological signs suggestive of intestinal obstruction|DDF
38302874|expert_5|178|200|abstract|lumen-occluding lesions|DDF
38302874|expert_5|222|271|abstract|extremely severe impairment of propulsive motility|DDF
38302874|expert_5|396|413|abstract|different hormones|chemical
38302874|expert_5|419|456|abstract|bioactive messengers/neurotransmitters|chemical
38302874|expert_5|463|498|abstract|neurotransmitter 5-hydroxytryptamine|chemical
38302874|expert_5|501|504|abstract|5-HT|chemical
38302874|expert_5|511|519|abstract|serotonin|chemical
38302874|expert_5|582|595|abstract|Gut microbiota|microbiome
38302874|expert_5|737|740|abstract|5-HT|chemical
38302874|expert_5|746|759|abstract|gut microbiota|microbiome
38302874|expert_5|764|767|abstract|PIPO|DDF
38302874|expert_5|842|869|abstract|mucosa associated microbiota|microbiome
38302874|expert_5|872|874|abstract|MAM|microbiome
38302874|expert_5|927|930|abstract|PIPO|DDF
38302874|expert_5|966|970|abstract|colon|anatomical location
38302874|expert_5|973|977|abstract|ileum|anatomical location
38302874|expert_5|983|990|abstract|duodenum|anatomical location
38302874|expert_5|1019|1031|abstract|PIPO patients|human
38302874|expert_5|1040|1072|abstract|age-/sex-matched healthy controls|human
38302874|expert_5|1081|1094|abstract|DNA extraction|biomedical technique
38302874|expert_5|1101|1103|abstract|MAM|microbiome
38302874|expert_5|1121|1198|abstract|next generation sequencing (NGS) of the V3-V4 region of the bacterial RNA 16 S|biomedical technique
38302874|expert_5|1294|1297|abstract|TPH1|gene
38302874|expert_5|1300|1305|abstract|SLC6A4|gene
38302874|expert_5|1308|1313|abstract|5-HTR3|gene
38302874|expert_5|1319|1324|abstract|5-HTR4|gene
38302874|expert_5|1346|1349|abstract|qPCR|biomedical technique
38302874|expert_5|1374|1376|abstract|MAM|microbiome
38302874|expert_5|1405|1408|abstract|PIPO|DDF
38302874|expert_5|1457|1469|abstract|PIPO patients|human
38302874|expert_5|1481|1483|abstract|MAM|microbiome
38302874|expert_5|1523|1531|abstract|dysbiosis|DDF
38302874|expert_5|1666|1673|abstract|controls|human
38302874|expert_5|1676|1679|abstract|qPCR|biomedical technique
38302874|expert_5|1733|1766|abstract|serotonin-related intestinal genes|gene
38302874|expert_5|1771|1783|abstract|PIPO patients|human
38302874|expert_5|1803|1810|abstract|controls|human
38302874|expert_5|1813|1832|abstract|Correlation analysis|statistical technique
38302874|expert_5|1905|1917|abstract|PIPO patients|human
38302874|expert_5|1921|1967|abstract|specific MAM associated to underlying pathology|microbiome
38302874|expert_5|1976|2011|abstract|altered intestinal serotonin pathway|DDF
38302874|expert_5|2025|2119|abstract|dysfunction of the serotonin pathway, possibly related to or triggered by an altered microbiota|DDF
38302874|expert_5|2140|2150|abstract|dysmotility|DDF
38302874|expert_5|2155|2167|abstract|PIPO patients|human
38302874|expert_5|2313|2325|abstract|PIPO patients|human
38229613|expert_4|0|8|title|Dysbiosis|DDF
38229613|expert_4|17|39|title|Beneficial Gut Bacteria|bacteria
38229613|expert_4|44|51|title|Patients|human
38229613|expert_4|58|76|title|Parkinson's Disease|DDF
38229613|expert_4|36|57|abstract|neurological disorders|DDF
38229613|expert_4|91|99|abstract|dysbiosis|DDF
38229613|expert_4|108|121|abstract|gut microbiota|microbiome
38229613|expert_4|149|167|abstract|Parkinson's disease|DDF
38229613|expert_4|170|171|abstract|PD|DDF
38229613|expert_4|237|244|abstract|PD cases|human
38229613|expert_4|250|265|abstract|healthy controls|human
38229613|expert_4|268|270|abstract|HCs|human
38229613|expert_4|297|310|abstract|gut microbiota|microbiome
38229613|expert_4|313|358|abstract|Full-length bacterial 16S rRNA gene sequencing|biomedical technique
38229613|expert_4|610|627|abstract|Clostridia UCG 014|bacteria
38229613|expert_4|630|647|abstract|Cristensenellaceae|bacteria
38229613|expert_4|654|669|abstract|Oscillospiraceae|bacteria
38229613|expert_4|700|714|abstract|Lachinospiracea|bacteria
38229613|expert_4|717|733|abstract|Coriobacteriaceae|bacteria
38229613|expert_4|800|815|abstract|Faecalibacterium|bacteria
38229613|expert_4|825|840|abstract|Fusicatenibacter|bacteria
38229613|expert_4|850|858|abstract|Roseburia|bacteria
38229613|expert_4|871|877|abstract|Blautia|bacteria
38229613|expert_4|913|920|abstract|PD cases|human
38229613|expert_4|945|946|abstract|HC|human
38229613|expert_4|958|968|abstract|Akkermansia|bacteria
38229613|expert_4|978|986|abstract|Dialister|bacteria
38229613|expert_4|996|1006|abstract|Bacteroides|bacteria
38229613|expert_4|1020|1042|abstract|Lachnospiraceae NK4A136|bacteria
38229613|expert_4|1081|1092|abstract|constipation|DDF
38229613|expert_4|1097|1098|abstract|PD|DDF
38229613|expert_4|1171|1187|abstract|PD gut microbiome|microbiome
38229613|expert_4|1264|1274|abstract|PD patients|human
38229613|expert_4|1340|1357|abstract|Clostridia UCG 014|bacteria
38229613|expert_4|1391|1392|abstract|PD|DDF
26129950|expert_1|0|28|title|Antibiotic-induced imbalances|DDF
26129950|expert_1|33|46|title|gut microbiota|microbiome
26129950|expert_1|59|82|title|cholesterol accumulation|DDF
26129950|expert_1|88|101|title|liver injuries|DDF
26129950|expert_1|106|109|title|rats|animal
26129950|expert_1|117|137|title|high-cholesterol diet|food
26129950|expert_1|69|82|abstract|gut microbiota|microbiome
26129950|expert_1|177|181|abstract|liver|anatomical location
26129950|expert_1|294|307|abstract|gut microbiota|microbiome
26129950|expert_1|331|342|abstract|liver injury|DDF
26129950|expert_1|423|433|abstract|antibiotics|drug
26129950|expert_1|460|473|abstract|gut microbiota|microbiome
26129950|expert_1|483|486|abstract|rats|animal
26129950|expert_1|494|514|abstract|high-cholesterol diet|food
26129950|expert_1|520|523|abstract|rats|animal
26129950|expert_1|531|541|abstract|normal diet|food
26129950|expert_1|573|585|abstract|Bacteroidetes|bacteria
26129950|expert_1|591|600|abstract|Firmicutes|bacteria
26129950|expert_1|620|633|abstract|Proteobacteria|bacteria
26129950|expert_1|664|667|abstract|guts|anatomical location
26129950|expert_1|672|675|abstract|rats|animal
26129950|expert_1|744|757|abstract|gut microbiota|microbiome
26129950|expert_1|770|793|abstract|cholesterol accumulation|DDF
26129950|expert_1|799|810|abstract|liver injury|DDF
26129950|expert_1|815|818|abstract|rats|animal
26129950|expert_1|826|846|abstract|high-cholesterol diet|food
26129950|expert_1|918|942|abstract|plasma lipopolysaccharide|chemical
26129950|expert_1|945|947|abstract|LPS|chemical
26129950|expert_1|1059|1084|abstract|pro-inflammatory cytokines|chemical
26129950|expert_1|1090|1099|abstract|chemokines|chemical
26129950|expert_1|1104|1116|abstract|liver tissues|anatomical location
26129950|expert_1|1158|1171|abstract|gut microbiota|microbiome
26129950|expert_1|1219|1236|abstract|metabolic diseases|DDF
26129950|expert_1|1242|1255|abstract|liver injuries|DDF
26129950|expert_1|1268|1278|abstract|cholesterol|chemical
26129950|expert_1|1284|1305|abstract|high-cholesterol diets|food
26129950|expert_1|1322|1335|abstract|gut microbiota|microbiome
26129950|expert_1|1376|1414|abstract|cholesterol-related metabolic disorders|DDF
32155131|expert_2|15|42|title|probiotic formulation SLAB51|dietary supplement
32155131|expert_2|0|8|abstract|Parkinson|DDF
32155131|expert_2|22|47|abstract|neurodegenerative disorder|DDF
32155131|expert_2|107|139|abstract|abnormalities in the gut function|DDF
32155131|expert_2|381|383|abstract|gut|anatomical location
32155131|expert_2|608|621|abstract|Gut microbiome|microbiome
32155131|expert_2|766|771|abstract|SLAB51|dietary supplement
32155131|expert_2|776|777|abstract|PD|DDF
32155131|expert_2|812|832|abstract|probiotic formulation|dietary supplement
32155131|expert_2|875|880|abstract|6-OHDA|chemical
32155131|expert_2|956|961|abstract|SLAB51|dietary supplement
32155131|expert_2|1041|1042|abstract|PD|DDF
37468912|expert_2|0|47|title|Altered gut microbiota-host bile acid metabolism|DDF
37468912|expert_2|52|65|title|IBS-D patients|human
37468912|expert_2|72|87|title|liver depression|DDF
37468912|expert_2|93|117|title|spleen deficiency pattern|DDF
37468912|expert_2|0|64|abstract|Dysregulation of gut microbiota-host bile acid (BA) co-metabolism|DDF
37468912|expert_2|101|145|abstract|diarrhea-predominant irritable bowel syndrome|DDF
37468912|expert_2|148|152|abstract|IBS-D|DDF
37468912|expert_2|256|260|abstract|IBS-D|DDF
37468912|expert_2|272|309|abstract|liver depression and spleen deficiency|DDF
37468912|expert_2|312|315|abstract|LDSD|DDF
37468912|expert_2|543|550|abstract|Patients|human
37468912|expert_2|557|561|abstract|IBS-D|DDF
37468912|expert_2|845|858|abstract|IBS-D patients|human
37468912|expert_2|865|868|abstract|LDSD|DDF
37468912|expert_2|987|1033|abstract|serum BA precursor 7α-hydroxy-4-cholesten-3-one|chemical
37468912|expert_2|1055|1062|abstract|controls|human
37468912|expert_2|1067|1083|abstract|non-LDSD patients|human
37468912|expert_2|1086|1098|abstract|LDSD patients|human
37468912|expert_2|1160|1175|abstract|deoxycholic acid|chemical
37468912|expert_2|1178|1180|abstract|DCA|chemical
37468912|expert_2|1184|1205|abstract|7-ketodeoxycholic acid|chemical
37468912|expert_2|1212|1227|abstract|lithocholic acid|chemical
37468912|expert_2|1295|1313|abstract|LDSD gut microbiota|microbiome
37468912|expert_2|1350|1375|abstract|7-dehydroxylating bacteria|bacteria
37468912|expert_2|1381|1398|abstract|BA-inducible genes|gene
37468912|expert_2|1401|1409|abstract|baiCD/E/H|gene
37468912|expert_2|1462|1475|abstract|abdominal pain|DDF
37468912|expert_2|1674|1685|abstract|IBS patients|human
37468912|expert_2|1692|1695|abstract|LDSD|DDF
37468912|expert_2|1781|1794|abstract|gut microbiota|microbiome
37468912|expert_2|1822|1824|abstract|BAs|chemical
37449597|expert_4|53|63|title|vagus nerve|anatomical location
37449597|expert_4|66|80|title|alpha-synuclein|chemical
37449597|expert_4|90|94|title|brain|anatomical location
37449597|expert_4|99|117|title|Parkinson's disease|DDF
37449597|expert_4|100|102|abstract|gut|anatomical location
37449597|expert_4|113|117|abstract|brain|anatomical location
37449597|expert_4|122|140|abstract|Parkinson's disease|DDF
37449597|expert_4|147|157|abstract|vagus nerve|anatomical location
37449597|expert_4|514|527|abstract|gut microbiome|microbiome
37449597|expert_4|657|670|abstract|gut microbiome|microbiome
37449597|expert_4|732|750|abstract|Parkinson's disease|DDF
32987656|expert_6|17|35|title|Parkinson's Disease|DDF
32987656|expert_6|62|80|title|Dietary Polyphenols|chemical
32987656|expert_6|0|18|abstract|Parkinson's disease|DDF
32987656|expert_6|21|22|abstract|PD|DDF
32987656|expert_6|30|67|abstract|progressive neurodegenerative disorder|DDF
32987656|expert_6|137|148|abstract|bradykinesia|DDF
32987656|expert_6|151|158|abstract|rigidity|DDF
32987656|expert_6|161|174|abstract|tremor at rest|DDF
32987656|expert_6|181|200|abstract|postural instability|DDF
32987656|expert_6|214|231|abstract|non-motor symptoms|DDF
32987656|expert_6|241|260|abstract|olfactory impairment|DDF
32987656|expert_6|263|266|abstract|pain|DDF
32987656|expert_6|269|289|abstract|autonomic dysfunction|DDF
32987656|expert_6|292|305|abstract|impaired sleep|DDF
32987656|expert_6|308|314|abstract|fatigue|DDF
32987656|expert_6|321|338|abstract|behavioral changes|DDF
32987656|expert_6|361|362|abstract|PD|DDF
32987656|expert_6|387|402|abstract|oxidative stress|DDF
32987656|expert_6|405|430|abstract|disruption to mitochondria|DDF
32987656|expert_6|433|470|abstract|alterations to the protein α-synuclein|DDF
32987656|expert_6|477|503|abstract|neuroinflammatory processes|DDF
32987656|expert_6|550|560|abstract|Polyphenols|chemical
32987656|expert_6|658|659|abstract|PD|DDF
32987656|expert_6|672|682|abstract|polyphenols|chemical
32987656|expert_6|738|743|abstract|humans|human
32987656|expert_6|805|806|abstract|PD|DDF
32987656|expert_6|884|894|abstract|polyphenols|chemical
32987656|expert_6|946|964|abstract|dietary polyphenols|anatomical location
32987656|expert_6|978|994|abstract|neurodegeneration|DDF
32987656|expert_6|1004|1020|abstract|progression of PD|DDF
32987656|expert_6|1023|1033|abstract|Polyphenols|chemical
32987656|expert_6|1075|1088|abstract|gut microbiome|microbiome
32987656|expert_6|1110|1121|abstract|inflammation|DDF
32987656|expert_6|1182|1192|abstract|polyphenols|chemical
32987656|expert_6|1252|1262|abstract|PD patients|human
31493127|expert_1|0|9|title|Probiotics|dietary supplement
31493127|expert_1|15|27|title|Psychobiotics|dietary supplement
31493127|expert_1|42|65|title|Microbial Neurochemicals|chemical
31493127|expert_1|656|660|abstract|brain|anatomical location
31493127|expert_1|866|873|abstract|peptides|chemical
31493127|expert_1|876|886|abstract|amino acids|chemical
31493127|expert_1|889|903|abstract|biogenic amines|chemical
31493127|expert_1|906|928|abstract|short-chain fatty acids|chemical
31493127|expert_1|1168|1177|abstract|probiotics|dietary supplement
31493127|expert_1|1211|1223|abstract|psychobiotics|dietary supplement
31493127|expert_1|1286|1296|abstract|human brain|anatomical location
31493127|expert_1|1721|1730|abstract|probiotics|dietary supplement
31568686|expert_4|87|100|title|gut microbiota|microbiome
31568686|expert_4|153|175|title|psychological disorders|DDF
31568686|expert_4|18|40|abstract|psychological disorders|DDF
31568686|expert_4|259|279|abstract|psychological illness|DDF
31568686|expert_4|362|375|abstract|gut microbiota|microbiome
31568686|expert_4|378|379|abstract|GM|microbiome
31568686|expert_4|385|405|abstract|psychological illness|DDF
31568686|expert_4|545|558|abstract|Gut microbiota|microbiome
31568686|expert_4|707|708|abstract|GM|microbiome
31568686|expert_4|731|753|abstract|psychological disorders|DDF
31568686|expert_4|880|881|abstract|GM|microbiome
31568686|expert_4|927|947|abstract|psychological illness|DDF
31568686|expert_4|1060|1061|abstract|GM|microbiome
32056910|expert_1|41|54|title|gut microbiota|microbiome
32056910|expert_1|59|65|title|anxiety|DDF
32056910|expert_1|67|76|title|depression|DDF
32056910|expert_1|82|105|title|irritable bowel syndrome|DDF
32056910|expert_1|11|17|abstract|Anxiety|DDF
32056910|expert_1|19|28|abstract|depression|DDF
32056910|expert_1|34|57|abstract|irritable bowel syndrome|DDF
32056910|expert_1|60|62|abstract|IBS|DDF
32056910|expert_1|261|268|abstract|controls|human
32056910|expert_1|405|418|abstract|gut microbiota|microbiome
32056910|expert_1|423|429|abstract|anxiety|DDF
32056910|expert_1|431|440|abstract|depression|DDF
32056910|expert_1|443|445|abstract|IBS|DDF
32056910|expert_1|509|516|abstract|controls|human
32056910|expert_1|587|589|abstract|IBS|DDF
32056910|expert_1|595|601|abstract|anxiety|DDF
32056910|expert_1|603|612|abstract|depression|DDF
32056910|expert_1|875|888|abstract|gut microbiota|microbiome
32056910|expert_1|894|920|abstract|anxiety/depression symptoms|DDF
32056910|expert_1|925|935|abstract|IBS cohorts|human
32056910|expert_1|938|949|abstract|Participants|human
32056910|expert_1|956|958|abstract|IBS|DDF
32056910|expert_1|969|995|abstract|anxiety/depression symptoms|DDF
32056910|expert_1|1035|1042|abstract|controls|human
32056910|expert_1|1048|1063|abstract|IBS-only cohorts|human
32056910|expert_1|1124|1139|abstract|IBS participants|human
32056910|expert_1|1158|1164|abstract|anxiety|DDF
32056910|expert_1|1166|1175|abstract|depression|DDF
32056910|expert_1|1186|1199|abstract|gut microbiota|microbiome
32056910|expert_1|1211|1213|abstract|IBS|DDF
32056910|expert_1|1219|1225|abstract|anxiety|DDF
32056910|expert_1|1227|1236|abstract|depression|DDF
32056910|expert_1|1267|1280|abstract|Proteobacteria|bacteria
32056910|expert_1|1283|1292|abstract|Prevotella|bacteria
32056910|expert_1|1294|1307|abstract|Prevotellaceae|bacteria
32056910|expert_1|1310|1320|abstract|Bacteroides|bacteria
32056910|expert_1|1332|1346|abstract|Lachnospiraceae|bacteria
32056910|expert_1|1360|1367|abstract|controls|human
32056910|expert_1|1623|1636|abstract|gut microbiota|microbiome
32056910|expert_1|1669|1724|abstract|gastrointestinal and anxiety/depression symptom severity|DDF
32056910|expert_1|1747|1755|abstract|dysbiosis|DDF
32056910|expert_1|1770|1772|abstract|IBS|DDF
32056910|expert_1|1886|1899|abstract|gut microbiota|microbiome
32056910|expert_1|1927|1933|abstract|anxiety|DDF
32056910|expert_1|1935|1944|abstract|depression|DDF
32056910|expert_1|1950|1952|abstract|IBS|DDF
36986165|expert_7|39|58|title|Inflammatory Process|DDF
36986165|expert_7|67|87|title|Neurological Diseases|DDF
36986165|expert_7|0|20|abstract|Neurological diseases|DDF
36986165|expert_7|56|65|abstract|disability|DDF
