pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
34393849|expert_5|criteria-acute group (patients with acute schizophrenia)|human|used by|16S rRNA sequencing|biomedical technique
34393849|expert_5|gut microbiota|microbiome|located in|participants|human
34393849|expert_5|gut microbiota|microbiome|used by|16S rRNA sequencing|biomedical technique
34393849|expert_5|Haemophilus|bacteria|part of|Gut Microbiota|microbiome
34393849|expert_5|gut microbiota|microbiome|located in|control group (healthy controls)|human
34393849|expert_5|schizophrenia|DDF|target|remission group (patients with schizophrenia in remission)|human
34393849|expert_5|gut microbiota|microbiome|located in|remission group (patients with schizophrenia in remission)|human
34393849|expert_5|schizophrenia|DDF|target|criteria-acute group (patients with acute schizophrenia)|human
34393849|expert_5|gut microbiota|microbiome|located in|criteria-acute group (patients with acute schizophrenia)|human
34393849|expert_5|participants|human|used by|16S rRNA sequencing|biomedical technique
34393849|expert_5|gut microbiota|microbiome|is linked to|schizophrenia|DDF
34393849|expert_5|remission group (patients with schizophrenia in remission)|human|used by|16S rRNA sequencing|biomedical technique
34393849|expert_5|Haemophilus|bacteria|influence|depression|DDF
34393849|expert_5|Gut Microbiota|microbiome|is linked to|Schizophrenia|DDF
34393849|expert_5|gut microbiota dysbiosis|DDF|affect|schizophrenia|DDF
34393849|expert_5|dysbiosis of the microbiota|DDF|affect|schizophrenia|DDF
34393849|expert_5|Gut Microbiota|microbiome|used by|16S rRNA sequencing|biomedical technique
37606895|expert_3|GI infections|DDF|affect|DGBI|DDF
37606895|expert_3|coronavirus disease|DDF|target|patients|human
37606895|expert_3|GI infections|DDF|affect|postinfection disorders of gut-brain interaction|DDF
37606895|expert_3|gastrointestinal (GI) symptoms|DDF|target|patients|human
37606895|expert_3|COVID-19|DDF|target|Patients|human
37606895|expert_3|post-COVID-19 IBS|DDF|target|Patients|human
37606895|expert_3|(COVID)-19|DDF|target|patients|human
38508549|expert_2|amino acid transmitters|chemical|impact|gut microbiota|microbiome
38508549|expert_2|plant polysaccharides|dietary supplement|influence|mental disorders|DDF
38508549|expert_2|Plant polysaccharides|dietary supplement|impact|gut microbiota|microbiome
38508549|expert_2|Plant polysaccharides|dietary supplement|influence|mental disorders|DDF
38508549|expert_2|Plant polysaccharides|dietary supplement|influence|central and peripheral inflammation|DDF
38508549|expert_2|mental disorders|DDF|target|people|human
38508549|expert_2|central monoamine neurotransmitters|chemical|impact|gut microbiota|microbiome
38508549|expert_2|central and peripheral inflammation|DDF|affect|mental disorders|DDF
36564391|expert_3|Inflammatory microbes and genes|microbiome|is linked to|Parkinson's disease|DDF
36564391|expert_3|pro-inflammatory bacteria, genes and pathways|microbiome|is linked to|PD|DDF
36564391|expert_3|anti-inflammatory bacteria, genes and pathways|microbiome|is linked to|PD|DDF
36564391|expert_3|gut microbiome|microbiome|is linked to|PD|DDF
37095530|expert_6|gut microbiota|microbiome|is linked to|psychological changes|DDF
35083314|expert_6|small intestinal microbiome|microbiome|located in|older subjects|human
35083314|expert_6|Gut microbiome changes|DDF|affect|age-related diseases|DDF
35083314|expert_6|Gut microbiome changes|DDF|affect|Alzheimer's disease|DDF
35083314|expert_6|Gut microbiome changes|DDF|affect|Parkinson's disease|DDF
35083314|expert_6|small intestinal microbiome|microbiome|used by|duodenal aspirates|biomedical technique
37377497|expert_1|polyphenols|dietary supplement|influence|stress-induced mental health problems|DDF
37377497|expert_1|stress-induced mental health problems|DDF|target|at-risk groups|human
37377497|expert_1|stress|DDF|affect|depression|DDF
37377497|expert_1|triphala polyphenols|dietary supplement|influence|cognitive impairment|DDF
37377497|expert_1|stress|DDF|affect|cognitive impairment|DDF
37377497|expert_1|triphala polyphenols|dietary supplement|influence|stress-induced mental health problems|DDF
37377497|expert_1|Zhe Busong decoction|dietary supplement|influence|stress-induced mental health problems|DDF
37377497|expert_1|triphala polyphenols|dietary supplement|influence|stress-induced depression|DDF
37377497|expert_1|Triphala|dietary supplement|influence|stress-induced mental health problems|DDF
37377497|expert_1|stress|DDF|affect|neuropsychiatric disorders|DDF
37207228|expert_4|Parkinson's disease|DDF|target|Parkinson's disease patients|human
37207228|expert_4|Toll-like receptors|chemical|influence|Parkinson's disease|DDF
37207228|expert_4|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
37207228|expert_4|gut dysfunction|DDF|target|Parkinson's disease patients|human
38707924|expert_3|probiotics|dietary supplement|influence|mental health|DDF
38707924|expert_3|probiotics|dietary supplement|influence|depressive behaviour|DDF
30584306|expert_5|Firmicutes|bacteria|part of|intestinal barrier|microbiome
30584306|expert_5|Firmicutes|bacteria|influence|major depressive disorder|DDF
30584306|expert_5|healthy controls|human|used by|16S rRNA sequencing|biomedical technique
30584306|expert_5|major depressive disorder|DDF|target|patients|human
30584306|expert_5|Firmicutes|bacteria|part of|gut microbiota|microbiome
30584306|expert_5|gut microbiota|microbiome|is linked to|depression|DDF
30584306|expert_5|Firmicutes|bacteria|interact|short-chain fatty acids|chemical
30584306|expert_5|gut microbiota|microbiome|located in|patients|human
30584306|expert_5|Gut microbiota|microbiome|located in|patients|human
30584306|expert_5|healthy controls|human|used by|bioinformatics analysis|biomedical technique
30584306|expert_5|patients|human|used by|bioinformatics analysis|biomedical technique
30584306|expert_5|gut microbiota disorder|DDF|target|patients|human
30584306|expert_5|intestinal barrier|microbiome|located in|patients|human
30584306|expert_5|Firmicutes|bacteria|influence|MDD|DDF
30584306|expert_5|MDD patients|human|used by|16S rRNA sequencing|biomedical technique
30584306|expert_5|MDD|DDF|target|patients|human
30584306|expert_5|Firmicutes|bacteria|influence|depression|DDF
30584306|expert_5|depression|DDF|target|patients|human
30584306|expert_5|Firmicutes|bacteria|influence|gut microbiota disorder|DDF
30584306|expert_5|MDD patients|human|used by|bioinformatics analysis|biomedical technique
30584306|expert_5|patients|human|used by|16S rRNA sequencing|biomedical technique
26927355|expert_1|Low-Caloric Diet|food|influence|Dementia|DDF
26927355|expert_1|colon microbiota|microbiome|is linked to|diabetes|DDF
26927355|expert_1|short-chain fatty acid butyrate|chemical|produced by|Colon microbiota|microbiome
26927355|expert_1|colon microbiota|microbiome|is linked to|metabolic syndrome|DDF
26927355|expert_1|fecal microbiota|microbiome|is linked to|Clostridium difficile infection|DDF
26927355|expert_1|short-chain fatty acid butyrate|chemical|influence|nonalcoholic fatty liver|DDF
26927355|expert_1|healthy persons|human|used by|stool biobank|biomedical technique
26927355|expert_1|carbohydrates|chemical|impact|Colon microbiota|microbiome
26927355|expert_1|fecal microbiota|microbiome|located in|healthy persons|human
26927355|expert_1|Low-Caloric Diet|food|influence|Type 2 Diabetes Mellitus|DDF
38409102|expert_1|traumatic stress|DDF|target|male and female rodents|animal
38409102|expert_1|cecum|anatomical location|located in|Male and female Sprague-Dawley rats|animal
38409102|expert_1|mood disorders|DDF|target|men|human
38409102|expert_1|selected brain tissues|anatomical location|located in|Male and female Sprague-Dawley rats|animal
38409102|expert_1|Male and female Sprague-Dawley rats|animal|used by|SPS|biomedical technique
38409102|expert_1|traumatic stress|DDF|target|women|human
38318337|expert_3|gut microbiota|microbiome|used by|taxon-function analysis|biomedical technique
33105830|expert_2|Probiotics|dietary supplement|influence|inflammation|DDF
33105830|expert_2|inflammatory conditions|DDF|strike|brain|anatomical location
33105830|expert_2|inflammatory conditions|DDF|strike|intestine|anatomical location
33105830|expert_2|probiotics|dietary supplement|influence|influenza virus infection|DDF
33105830|expert_2|probiotics|dietary supplement|influence|neurological disorders|DDF
33105830|expert_2|Probiotics|dietary supplement|influence|Viral Respiratory Infections|DDF
33105830|expert_2|probiotics|dietary supplement|influence|multiple sclerosis|DDF
33105830|expert_2|Inflammation|DDF|affect|tissue damage|DDF
33105830|expert_2|gut microbiota|microbiome|is linked to|inflammation|DDF
33105830|expert_2|gut microbiota|microbiome|is linked to|immune dysfunction|DDF
33105830|expert_2|Probiotics|dietary supplement|influence|Neuroinflammatory Disorders|DDF
33105830|expert_2|inflammatory conditions|DDF|strike|lungs|anatomical location
33105830|expert_2|immune dysfunction|DDF|affect|inflammatory conditions|DDF
33105830|expert_2|probiotics|dietary supplement|influence|respiratory infections|DDF
33105830|expert_2|probiotics|dietary supplement|influence|mental illnesses|DDF
33105830|expert_2|probiotics|dietary supplement|influence|viral respiratory infections|DDF
33105830|expert_2|probiotics|dietary supplement|influence|COVID-19 disease|DDF
33105830|expert_2|probiotics|dietary supplement|influence|neuroinflammatory disorders|DDF
33212907|expert_2|probiotics|dietary supplement|impact|gut microbiota|microbiome
33212907|expert_2|<i>Lacticaseibacillus rhamnosus</i> HN001 probiotic|dietary supplement|influence|prediabetes|DDF
33212907|expert_2|prediabetes|DDF|target|individuals|human
33212907|expert_2|Prediabetes|DDF|target|People|human
36698474|expert_7|pesticides|chemical|influence|Parkinson's disease|DDF
36698474|expert_7|pesticides|chemical|influence|neoplasms|DDF
36698474|expert_7|pesticides|chemical|influence|cardiovascular diseases|DDF
36698474|expert_7|pesticides|chemical|influence|schizophrenia|DDF
37481569|expert_2|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
37481569|expert_2|Parkinson's disease|DDF|change abundance|Bifidobacteria|bacteria
37481569|expert_2|Parkinson's disease|DDF|change abundance|Bacteroides|bacteria
37481569|expert_2|Parkinson's disease|DDF|target|patients|human
37481569|expert_2|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
37481569|expert_2|patients|human|used by|Quantitative SYBR Green Real-Time PCR|biomedical technique
37481569|expert_2|Parkinson's disease|DDF|change abundance|Firmicutes|bacteria
37481569|expert_2|gut microbiome|microbiome|located in|Egyptian patients|human
37481569|expert_2|gut microbiome|microbiome|is linked to|Parkinson's Disease|DDF
37481569|expert_2|gut microbiome|microbiome|located in|Parkinson's disease patients|human
37481569|expert_2|tremors|DDF|change abundance|Bifidobacteria|bacteria
37481569|expert_2|microbiome and specific bacterial changes|DDF|affect|Parkinson's disease|DDF
37481569|expert_2|Parkinson's Disease|DDF|target|Egyptian patients|human
37481569|expert_2|Parkinson's disease|DDF|change abundance|Prevotella|bacteria
37481569|expert_2|postural instability|DDF|change abundance|Bifidobacteria|bacteria
37481569|expert_2|Bacteroides|bacteria|located in|PD patients|human
37481569|expert_2|gut microbiota|microbiome|is linked to|PD|DDF
37481569|expert_2|gut microbiome|microbiome|located in|healthy controls|human
37481569|expert_2|healthy subjects|human|used by|Quantitative SYBR Green Real-Time PCR|biomedical technique
30818031|expert_2|stage I disease|DDF|target|participants|human
30818031|expert_2|FCR|DDF|change abundance|Ruminococcus|bacteria
30818031|expert_2|FCR|DDF|change abundance|Bacteroidetes|bacteria
30818031|expert_2|Lachnospiraceae.g|bacteria|part of|gut microbiota|microbiome
30818031|expert_2|gut microbiota|microbiome|is linked to|FCR|DDF
30818031|expert_2|FCR|DDF|change abundance|Firmicutes|bacteria
30818031|expert_2|FCR|DDF|target|cancer survivors|human
30818031|expert_2|invasive breast cancer|DDF|target|women|human
30818031|expert_2|Firmicutes|bacteria|part of|gut microbiota|microbiome
30818031|expert_2|gut microbiota|microbiome|is linked to|depressive and anxiety disorders|DDF
30818031|expert_2|gut microbiota|microbiome|is linked to|chemotherapy-associated psychological distress|DDF
30818031|expert_2|Ruminococcus|bacteria|part of|gut microbiota|microbiome
30818031|expert_2|Bacteroidetes|bacteria|part of|gut microbiota|microbiome
30818031|expert_2|gut microbiota|microbiome|located in|cancer survivors|human
30818031|expert_2|gut microbiota|microbiome|located in|breast cancer survivors|human
30818031|expert_2|fear of cancer recurrence|DDF|target|cancer survivors|human
30818031|expert_2|FCR|DDF|change abundance|Lachnospiraceae.g|bacteria
30818031|expert_2|Bacteroides genus|bacteria|part of|gut microbiota|microbiome
30818031|expert_2|Bacteroides genus|bacteria|influence|FCR|DDF
30818031|expert_2|FCR|DDF|change abundance|Bacteroides|bacteria
37168424|expert_1|Akkermansia|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|gut microbiota|microbiome|located in|MDD group|human
37168424|expert_1|first-episode depression|DDF|target|patients|human
37168424|expert_1|Blautia|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|butyrate-producing bacteria|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|intestinal microflora|microbiome|used by|ELISA kit|biomedical technique
37168424|expert_1|acetate-producing bacteria|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|Megamonas|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|Dialister|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|Prevotellaceae NK3B31|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|patients|human|used by|ELISA kit|biomedical technique
37168424|expert_1|Lachnospira|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|patients|human|used by|16S RNA method|biomedical technique
37168424|expert_1|gut microbiota|microbiome|located in|patients|human
37168424|expert_1|intestinal microflora|microbiome|used by|16S RNA method|biomedical technique
37168424|expert_1|Streptococcus|bacteria|part of|gut microbiota|microbiome
37168424|expert_1|intestinal bacteria|bacteria|influence|MDD|DDF
37168424|expert_1|Subdoligranulum|bacteria|part of|gut microbiota|microbiome
