pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
34719435	student_A	361	379	abstract	infective pathogens	bacteria	influence	406	424	abstract	Parkinson's disease	DDF
34719435	student_A	361	379	abstract	infective pathogens	bacteria	influence	456	472	abstract	hepatitis C virus	DDF
34719435	student_A	361	379	abstract	infective pathogens	bacteria	influence	475	489	abstract	influenza virus	DDF
34719435	student_A	530	543	abstract	gut microbiota	microbiome	is linked to	677	695	abstract	Parkinson's disease	DDF
34719435	student_A	723	743	abstract	anti-infective agents	drug	change effect	873	889	abstract	neuroinflammation	DDF
34719435	student_A	723	743	abstract	anti-infective agents	drug	change effect	904	919	abstract	oxidative stress	DDF
34719435	student_A	1002	1019	abstract	pleiotropic agents	drug	change effect	1068	1086	abstract	Parkinson's disease	DDF
34719435	student_A	1278	1288	abstract	antibiotics	drug	change effect	1343	1361	abstract	Parkinson's disease	DDF
34719435	student_A	1538	1556	abstract	infective pathogens	bacteria	influence	1562	1580	abstract	Parkinson's disease	DDF


33470765	student_A	4	39	title	gut microbiota metabolite propionate	chemical	influence	53	122	title	intestinal epithelial barrier dysfunction-mediated Parkinson's disease	DDF
33470765	student_A	131	140	abstract	propionate	chemical	located in	149	177	abstract	intestinal epithelial barrier	anatomical location
33470765	student_A	149	177	abstract	intestinal epithelial barrier	anatomical location	located in	182	185	abstract	mice	animal
33470765	student_A	192	270	abstract	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced Parkinson's disease	DDF	target	182	185	abstract	mice	animal


36226922	student_A	0	30	title	Fucosylated Chondroitin Sulfate	chemical	influence	103	115	title	Gut Dysbiosis	DDF
36226922	student_A	246	249	abstract	MPTP	chemical	influence	313	314	abstract	PD	DDF
36226922	student_A	413	425	abstract	fCS-<i>Ib</i>	dietary supplement	influence	313	314	abstract	PD	DDF
36226922	student_A	582	585	abstract	MPTP	chemical	located in	612	613	abstract	SN	anatomical location
36226922	student_A	1119	1122	abstract	MPTP	chemical	impact	1157	1179	abstract	norank_f_Muribaculaceae	bacteria
36226922	student_A	1119	1122	abstract	MPTP	chemical	impact	1208	1221	abstract	Staphylococcus	bacteria




39199404	student_B	61	78	title	Injurious Behavior	DDF	target	53	59	title	Chicken	animal
39199404	student_B	780	799	abstract	neurotoxic compounds	chemical	influence	813	829	abstract	neuroinflammation	DDF
39199404	student_B	780	799	abstract	neurotoxic compounds	chemical	influence	835	849	abstract	neuronal injury	DDF
39199404	student_B	780	799	abstract	neurotoxic compounds	chemical	influence	867	892	abstract	neuropsychiatric disorders	DDF
39199404	student_B	867	892	abstract	neuropsychiatric disorders	DDF	target	956	961	abstract	humans	human
39199404	student_B	867	892	abstract	neuropsychiatric disorders	DDF	target	975	981	abstract	animals	animal
39199404	student_B	1032	1051	abstract	microbiota-gut-brain	microbiome	is linked to	867	892	abstract	neuropsychiatric disorders	DDF
39199404	student_B	1054	1056	abstract	MGB	microbiome	is linked to	867	892	abstract	neuropsychiatric disorders	DDF
39199404	student_B	1090	1092	abstract	MGB	microbiome	is linked to	1168	1208	abstract	social stress-induced injurious behaviors	DDF
39199404	student_B	1168	1208	abstract	social stress-induced injurious behaviors	DDF	target	1270	1277	abstract	chickens	animal
39199404	student_B	1528	1541	abstract	gut microbiota	microbiome	located in	1569	1576	abstract	chickens	animal
39199404	student_B	1670	1703	abstract	stress-induced injurious behaviors	DDF	target	1708	1715	abstract	chickens	animal
39199404	student_B	1735	1748	abstract	gut microbiota	microbiome	located in	1708	1715	abstract	chickens	animal
39199404	student_B	1906	1921	abstract	mental disorders	DDF	target	1889	1899	abstract	individuals	human
39199404	student_B	1937	1950	abstract	gut microbiota	microbiome	is linked to	1906	1921	abstract	mental disorders	DDF


35829770	student_A	0	18	abstract	Parkinson's disease	DDF	is a	54	78	abstract	neurodegenerative disease	DDF
35829770	student_A	1590	1604	abstract	alanine betaine	chemical	produced by	1660	1673	abstract	gut microbiota	microbiome
35829770	student_A	1609	1620	abstract	nicotinamide	chemical	produced by	1660	1673	abstract	gut microbiota	microbiome
35829770	student_A	1660	1673	abstract	gut microbiota	microbiome	is linked to	1714	1726	abstract	gut dysbiosis	DDF


34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	44	50	title	Cancers	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	1004	1027	abstract	gut microbiota dysbiosis	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	1033	1038	abstract	cancer	DDF
34948234	student_A	0	19	title	Human Gut Microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	44	50	title	Cancers	DDF	target	409	418	abstract	human host	human
34948234	student_A	208	217	abstract	microbiota	microbiome	located in	250	259	abstract	intestines	anatomical location
34948234	student_A	208	217	abstract	microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	44	50	title	Cancers	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	208	217	abstract	microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	250	259	abstract	intestines	anatomical location	located in	409	418	abstract	human host	human
34948234	student_A	360	370	abstract	metabolites	chemical	located in	250	259	abstract	intestines	anatomical location
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	0	19	title	Human Gut Microbiota	microbiome
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	208	217	abstract	microbiota	microbiome
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	488	497	abstract	microbiota	microbiome
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	1096	1105	abstract	microbiota	microbiome
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	1194	1213	abstract	human gut microbiota	microbiome
34948234	student_A	360	370	abstract	metabolites	chemical	produced by	1261	1274	abstract	gut microbiota	microbiome
34948234	student_A	488	497	abstract	microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	44	50	title	Cancers	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	1004	1027	abstract	gut microbiota dysbiosis	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	1033	1038	abstract	cancer	DDF
34948234	student_A	488	497	abstract	microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	target	409	418	abstract	human host	human
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	698	715	abstract	metabolic diseases	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	800	814	abstract	Graves' disease	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	1219	1224	abstract	cancer	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	44	50	title	Cancers	DDF
34948234	student_A	621	629	abstract	dysbiosis	DDF	affect	1033	1038	abstract	cancer	DDF
34948234	student_A	698	715	abstract	metabolic diseases	DDF	target	409	418	abstract	human host	human
34948234	student_A	728	745	abstract	metabolic syndrome	DDF	target	409	418	abstract	human host	human
34948234	student_A	748	771	abstract	type 2 diabetes mellitus	DDF	target	409	418	abstract	human host	human
34948234	student_A	774	794	abstract	Hashimoto's thyroidis	DDF	target	409	418	abstract	human host	human
34948234	student_A	800	814	abstract	Graves' disease	DDF	target	409	418	abstract	human host	human
34948234	student_A	846	872	abstract	nervous system disturbances	DDF	target	409	418	abstract	human host	human
34948234	student_A	883	900	abstract	multiple sclerosis	DDF	target	409	418	abstract	human host	human
34948234	student_A	903	921	abstract	Alzheimer's disease	DDF	target	409	418	abstract	human host	human
34948234	student_A	924	942	abstract	Parkinson's disease	DDF	target	409	418	abstract	human host	human
34948234	student_A	949	958	abstract	depression	DDF	target	409	418	abstract	human host	human
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	target	409	418	abstract	human host	human
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	698	715	abstract	metabolic diseases	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	44	50	title	Cancers	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	800	814	abstract	Graves' disease	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	1033	1038	abstract	cancer	DDF
34948234	student_A	1004	1027	abstract	gut microbiota dysbiosis	DDF	affect	1219	1224	abstract	cancer	DDF
34948234	student_A	1033	1038	abstract	cancer	DDF	target	409	418	abstract	human host	human
34948234	student_A	1096	1105	abstract	microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	44	50	title	Cancers	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	1004	1027	abstract	gut microbiota dysbiosis	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	1033	1038	abstract	cancer	DDF
34948234	student_A	1096	1105	abstract	microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	44	50	title	Cancers	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	1004	1027	abstract	gut microbiota dysbiosis	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	1033	1038	abstract	cancer	DDF
34948234	student_A	1194	1213	abstract	human gut microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	1219	1224	abstract	cancer	DDF	target	409	418	abstract	human host	human
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	located in	409	418	abstract	human host	human
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	1219	1224	abstract	cancer	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	1033	1038	abstract	cancer	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	1004	1027	abstract	gut microbiota dysbiosis	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	949	958	abstract	depression	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	924	942	abstract	Parkinson's disease	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	903	921	abstract	Alzheimer's disease	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	883	900	abstract	multiple sclerosis	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	846	872	abstract	nervous system disturbances	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	800	814	abstract	Graves' disease	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	774	794	abstract	Hashimoto's thyroidis	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	748	771	abstract	type 2 diabetes mellitus	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	728	745	abstract	metabolic syndrome	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	698	715	abstract	metabolic diseases	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	621	629	abstract	dysbiosis	DDF
34948234	student_A	1261	1274	abstract	gut microbiota	microbiome	is linked to	44	50	title	Cancers	DDF


33404072	student_A	21	34	abstract	gut microbiota	microbiome	is linked to	133	182	abstract	neurodevelopmental and neurodegenerative disorders	DDF
33404072	student_A	21	34	abstract	gut microbiota	microbiome	is linked to	96	120	abstract	extraintestinal disorders	DDF
33404072	student_A	793	810	abstract	commensal bacteria	bacteria	influence	1386	1407	abstract	neurological disorders	DDF
33404072	student_A	793	810	abstract	commensal bacteria	bacteria	influence	1420	1438	abstract	Alzheimer's disease	DDF
33404072	student_A	793	810	abstract	commensal bacteria	bacteria	part of	21	34	abstract	gut microbiota	microbiome
33404072	student_A	793	810	abstract	commensal bacteria	bacteria	influence	1441	1459	abstract	Parkinson's disease	DDF
33404072	student_A	793	810	abstract	commensal bacteria	bacteria	influence	1465	1482	abstract	multiple sclerosis	DDF


33291597	student_A	0	10	abstract	Adiponectin	chemical	located in	40	53	abstract	adipose tissue	anatomical location
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	354	368	abstract	immune diseases	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	0	10	abstract	Adiponectin	chemical	influence	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	18	26	abstract	adipokine	chemical	located in	40	53	abstract	adipose tissue	anatomical location
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	563	612	abstract	chronic and selective process of neuron cell death	DDF	affect	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	1174	1208	abstract	metabolic and inflammatory diseases	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	1249	1255	abstract	obesity	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	affect	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	change abundance	794	807	abstract	gut microbiota	microbiome
33291597	student_A	771	789	abstract	unhealthy nutrition	DDF	change abundance	1012	1025	abstract	gut microbiota	microbiome
33291597	student_A	889	914	abstract	neurodegenerative diseases	DDF	affect	771	789	abstract	unhealthy nutrition	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	located in	40	53	abstract	adipose tissue	anatomical location
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	354	368	abstract	immune diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	influence	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	999	1009	abstract	Adiponectin	chemical	impact	794	807	abstract	gut microbiota	microbiome
33291597	student_A	999	1009	abstract	Adiponectin	chemical	impact	1012	1025	abstract	gut microbiota	microbiome
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	354	368	abstract	immune diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	671	687	abstract	neuroinflammation	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	1174	1208	abstract	metabolic and inflammatory diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	1120	1129	abstract	probiotics	dietary supplement	influence	1249	1255	abstract	obesity	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	354	368	abstract	immune diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	671	687	abstract	neuroinflammation	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	1174	1208	abstract	metabolic and inflammatory diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	1132	1141	abstract	prebiotics	dietary supplement	influence	1249	1255	abstract	obesity	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	20	45	title	Neurodegenerative Diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	354	368	abstract	immune diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	382	407	abstract	neurodegenerative diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	410	435	abstract	Neurodegenerative diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	446	464	abstract	Alzheimer's disease	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	470	488	abstract	Parkinson's disease	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	504	541	abstract	diseases of the central nervous system	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	671	687	abstract	neuroinflammation	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	889	914	abstract	neurodegenerative diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	1174	1208	abstract	metabolic and inflammatory diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	1218	1243	abstract	neurodegenerative diseases	DDF
33291597	student_A	1144	1154	abstract	polyphenols	dietary supplement	influence	1249	1255	abstract	obesity	DDF
