pmid	annotator	subject_label	object_label
38385354	distant	bacteria	DDF
38385354	distant	DDF	DDF
38385354	distant	chemical	anatomical location
38385354	distant	DDF	animal


38211635	distant	chemical	DDF
38211635	distant	microbiome	human
38211635	distant	microbiome	DDF
38211635	distant	DDF	human
38211635	distant	bacteria	DDF
38211635	distant	DDF	animal


38755164	distant	chemical	DDF
38755164	distant	microbiome	DDF
38755164	distant	gene	DDF
38755164	distant	chemical	microbiome
38755164	distant	chemical	anatomical location
38755164	distant	DDF	animal


38518598	distant	chemical	DDF
38518598	distant	microbiome	DDF
38518598	distant	DDF	DDF
38518598	distant	chemical	microbiome
38518598	distant	chemical	anatomical location
38518598	distant	DDF	chemical


38244807	distant	microbiome	DDF
38244807	distant	drug	microbiome
38244807	distant	bacteria	DDF
38244807	distant	DDF	DDF
38244807	distant	drug	DDF


38435303	distant	chemical	DDF
38435303	distant	microbiome	DDF
38435303	distant	microbiome	anatomical location
38435303	distant	DDF	DDF


39019779	distant	microbiome	anatomical location
39019779	distant	DDF	DDF


38875045	distant	DDF	DDF




39459534	distant	DDF	DDF


39300699	distant	microbiome	DDF
39300699	distant	microbiome	anatomical location
39300699	distant	DDF	DDF


39161161	distant	microbiome	human
39161161	distant	microbiome	DDF
39161161	distant	DDF	human
39161161	distant	microbiome	animal
39161161	distant	DDF	animal
39161161	distant	microbiome	anatomical location
39161161	distant	microbiome	biomedical technique


38314132	distant	DDF	bacteria
38314132	distant	DDF	microbiome
38314132	distant	microbiome	DDF
38314132	distant	DDF	human
38314132	distant	dietary supplement	DDF
38314132	distant	DDF	DDF
38314132	distant	dietary supplement	microbiome


39064171	distant	microbiome	DDF
39064171	distant	chemical	DDF
39064171	distant	gene	DDF
39064171	distant	DDF	DDF


38727306	distant	microbiome	DDF
38727306	distant	microbiome	anatomical location
38727306	distant	anatomical location	DDF
38727306	distant	DDF	DDF


38817603	distant	microbiome	DDF
38817603	distant	DDF	DDF


38873926	distant	DDF	microbiome
38873926	distant	microbiome	human
38873926	distant	microbiome	DDF
38873926	distant	DDF	human
38873926	distant	DDF	DDF
38873926	distant	human	biomedical technique
38873926	distant	microbiome	biomedical technique


38694925	distant	chemical	DDF
38694925	distant	microbiome	DDF
38694925	distant	DDF	DDF


38449863	distant	microbiome	DDF
38449863	distant	bacteria	anatomical location
38449863	distant	chemical	DDF
38449863	distant	DDF	DDF


39334720	distant	microbiome	DDF
39334720	distant	DDF	DDF


38227539	distant	chemical	DDF
38227539	distant	microbiome	DDF
38227539	distant	DDF	DDF
38227539	distant	microbiome	animal
38227539	distant	DDF	animal
38227539	distant	drug	DDF


38840699	distant	microbiome	DDF
38840699	distant	food	DDF
38840699	distant	microbiome	statistical technique
38840699	distant	microbiome	food


38957302	distant	DDF	bacteria
38957302	distant	microbiome	human
38957302	distant	microbiome	DDF
38957302	distant	DDF	human
38957302	distant	DDF	DDF


38773112	distant	DDF	bacteria
38773112	distant	chemical	DDF
38773112	distant	microbiome	DDF
38773112	distant	DDF	human
38773112	distant	human	biomedical technique
38773112	distant	microbiome	statistical technique
38773112	distant	microbiome	biomedical technique


39377830	distant	chemical	DDF
39377830	distant	DDF	microbiome
39377830	distant	microbiome	DDF
39377830	distant	DDF	DDF


39071627	distant	dietary supplement	DDF
39071627	distant	DDF	DDF


39449004	distant	microbiome	DDF
39449004	distant	DDF	human
39449004	distant	chemical	DDF
39449004	distant	DDF	DDF


36200211	distant	chemical	DDF
36200211	distant	microbiome	DDF
36200211	distant	DDF	DDF


38265387	distant	microbiome	DDF
38265387	distant	microbiome	human
38265387	distant	DDF	DDF


38965287	distant	chemical	animal
38965287	distant	dietary supplement	anatomical location
38965287	distant	microbiome	DDF
38965287	distant	dietary supplement	DDF
38965287	distant	animal	biomedical technique
38965287	distant	dietary supplement	chemical
38965287	distant	bacteria	animal
38965287	distant	DDF	animal


39042202	distant	chemical	DDF
39042202	distant	drug	chemical
39042202	distant	DDF	anatomical location
39042202	distant	food	DDF
39042202	distant	DDF	DDF
39042202	distant	DDF	animal
39042202	distant	drug	DDF


39189380	distant	chemical	DDF
39189380	distant	DDF	human
39189380	distant	DDF	DDF
39189380	distant	DDF	animal


38854967	distant	microbiome	DDF
38854967	distant	DDF	human
38854967	distant	DDF	microbiome
38854967	distant	DDF	DDF


39070266	distant	DDF	microbiome
39070266	distant	microbiome	human
39070266	distant	anatomical location	biomedical technique
39070266	distant	microbiome	DDF
39070266	distant	DDF	human
39070266	distant	DDF	DDF
39070266	distant	microbiome	animal
39070266	distant	human	biomedical technique
39070266	distant	DDF	animal
39070266	distant	drug	DDF


39065820	distant	chemical	DDF
39065820	distant	DDF	microbiome
39065820	distant	DDF	DDF
39065820	distant	microbiome	DDF


38515447	distant	microbiome	DDF
38515447	distant	DDF	DDF


39078158	distant	microbiome	DDF
39078158	distant	DDF	human
39078158	distant	microbiome	statistical technique
39078158	distant	DDF	DDF


38450172	distant	biomedical technique	DDF
38450172	distant	microbiome	DDF
38450172	distant	bacteria	DDF
38450172	distant	DDF	DDF
38450172	distant	biomedical technique	chemical
38450172	distant	DDF	animal
38450172	distant	microbiome	biomedical technique
38450172	distant	bacteria	bacteria


39417117	distant	chemical	DDF
39417117	distant	microbiome	DDF
39417117	distant	chemical	microbiome
39417117	distant	DDF	DDF


39284418	distant	microbiome	DDF
39284418	distant	DDF	microbiome
39284418	distant	chemical	DDF
39284418	distant	microbiome	biomedical technique


38898687	distant	bacteria	microbiome
38898687	distant	chemical	DDF
38898687	distant	anatomical location	DDF
38898687	distant	DDF	DDF


38774094	distant	biomedical technique	DDF
38774094	distant	microbiome	DDF
38774094	distant	DDF	DDF
38774094	distant	anatomical location	animal
38774094	distant	DDF	animal
38774094	distant	chemical	anatomical location


38447734	distant	chemical	DDF
38447734	distant	dietary supplement	DDF
38447734	distant	DDF	DDF
38447734	distant	animal	biomedical technique
38447734	distant	dietary supplement	animal
38447734	distant	DDF	animal


38464323	distant	microbiome	DDF
38464323	distant	DDF	human
38464323	distant	microbiome	statistical technique
38464323	distant	DDF	DDF


38499889	distant	microbiome	DDF
38499889	distant	gene	microbiome
38499889	distant	gene	DDF
38499889	distant	DDF	DDF


39173756	distant	chemical	DDF
39173756	distant	chemical	animal
39173756	distant	chemical	anatomical location
39173756	distant	DDF	DDF


39043489	distant	chemical	DDF
39043489	distant	DDF	anatomical location
39043489	distant	microbiome	anatomical location
39043489	distant	DDF	DDF


38399728	distant	DDF	human
38399728	distant	microbiome	human
38399728	distant	human	biomedical technique
38399728	distant	DDF	DDF


39155987	distant	DDF	human
39155987	distant	human	human
39155987	distant	DDF	microbiome
39155987	distant	DDF	DDF


39266892	distant	chemical	DDF
39266892	distant	food	DDF
39266892	distant	microbiome	DDF


38287859	distant	chemical	DDF
38287859	distant	DDF	DDF
38287859	distant	biomedical technique	DDF


39431278	distant	microbiome	human
39431278	distant	microbiome	DDF
39431278	distant	DDF	human
39431278	distant	dietary supplement	DDF
39431278	distant	microbiome	anatomical location


39408276	distant	chemical	DDF
39408276	distant	chemical	animal
39408276	distant	DDF	anatomical location
39408276	distant	microbiome	DDF
39408276	distant	microbiome	animal
39408276	distant	chemical	microbiome
39408276	distant	chemical	anatomical location
39408276	distant	DDF	animal
39408276	distant	anatomical location	animal


38770370	distant	microbiome	DDF
38770370	distant	chemical	DDF
38770370	distant	DDF	DDF


38311217	distant	chemical	animal
38311217	distant	microbiome	DDF
38311217	distant	dietary supplement	DDF
38311217	distant	bacteria	DDF
38311217	distant	DDF	DDF
38311217	distant	dietary supplement	microbiome


38754721	distant	chemical	DDF
38754721	distant	microbiome	DDF
38754721	distant	dietary supplement	DDF
38754721	distant	DDF	DDF
38754721	distant	chemical	microbiome
38754721	distant	dietary supplement	microbiome


38554664	distant	chemical	DDF
38554664	distant	chemical	chemical
38554664	distant	DDF	human
38554664	distant	human	biomedical technique
38554664	distant	DDF	DDF


38561921	distant	chemical	DDF
38561921	distant	human	biomedical technique
38561921	distant	DDF	DDF
38561921	distant	chemical	biomedical technique
38561921	distant	microbiome	biomedical technique


39062985	distant	chemical	DDF
39062985	distant	DDF	microbiome
39062985	distant	microbiome	DDF
39062985	distant	DDF	human
39062985	distant	anatomical location	DDF
39062985	distant	DDF	DDF


38490348	distant	chemical	DDF
38490348	distant	microbiome	DDF
38490348	distant	dietary supplement	DDF
38490348	distant	DDF	DDF
38490348	distant	chemical	microbiome


39191336	distant	chemical	microbiome
39191336	distant	drug	DDF
39191336	distant	DDF	DDF


38939650	distant	chemical	DDF
38939650	distant	chemical	microbiome
38939650	distant	dietary supplement	drug
38939650	distant	DDF	DDF


38008941	distant	anatomical location	human
38008941	distant	DDF	human
38008941	distant	anatomical location	DDF
38008941	distant	DDF	DDF


38261717	distant	chemical	DDF
38261717	distant	DDF	human
38261717	distant	anatomical location	DDF
38261717	distant	DDF	DDF
38261717	distant	chemical	anatomical location


39175504	distant	microbiome	DDF
39175504	distant	DDF	human
39175504	distant	bacteria	anatomical location
39175504	distant	DDF	DDF
39175504	distant	gene	DDF


38227477	distant	chemical	animal
38227477	distant	dietary supplement	DDF
38227477	distant	DDF	DDF
38227477	distant	animal	biomedical technique
38227477	distant	dietary supplement	animal
38227477	distant	DDF	animal


38610012	distant	chemical	DDF
38610012	distant	DDF	DDF


38786584	distant	chemical	DDF
38786584	distant	chemical	chemical
38786584	distant	chemical	bacteria
38786584	distant	DDF	DDF
38786584	distant	microbiome	animal


38316462	distant	DDF	human
38316462	distant	microbiome	human
38316462	distant	human	drug
38316462	distant	DDF	DDF


39189385	distant	dietary supplement	DDF
39189385	distant	dietary supplement	microbiome
39189385	distant	bacteria	DDF
39189385	distant	DDF	DDF


39273435	distant	DDF	human
39273435	distant	DDF	DDF


38569219	distant	microbiome	DDF
38569219	distant	chemical	DDF
38569219	distant	chemical	anatomical location


39331469	distant	DDF	anatomical location
39331469	distant	microbiome	DDF
39331469	distant	DDF	human
39331469	distant	DDF	DDF
39331469	distant	DDF	animal
39331469	distant	drug	DDF


39344226	distant	DDF	human
39344226	distant	DDF	DDF


39201684	distant	chemical	DDF
39201684	distant	DDF	DDF


38267447	distant	microbiome	human
38267447	distant	human	statistical technique
38267447	distant	microbiome	DDF
38267447	distant	DDF	human
38267447	distant	DDF	DDF
38267447	distant	microbiome	statistical technique


38891863	distant	microbiome	DDF
38891863	distant	chemical	DDF
38891863	distant	anatomical location	DDF
38891863	distant	DDF	DDF


38741945	distant	DDF	DDF




39002442	distant	chemical	DDF
39002442	distant	drug	DDF
39002442	distant	chemical	chemical


37855342	distant	microbiome	human
37855342	distant	DDF	anatomical location
37855342	distant	DDF	DDF


38474254	distant	dietary supplement	DDF
38474254	distant	bacteria	DDF
38474254	distant	DDF	DDF


39060267	distant	microbiome	DDF
39060267	distant	DDF	DDF


39064687	distant	chemical	DDF
39064687	distant	dietary supplement	microbiome
39064687	distant	DDF	DDF


39145619	distant	dietary supplement	DDF
39145619	distant	anatomical location	animal
39145619	distant	DDF	animal


38500273	distant	dietary supplement	DDF
38500273	distant	anatomical location	anatomical location
38500273	distant	dietary supplement	microbiome
38500273	distant	DDF	DDF


39021576	distant	chemical	DDF
39021576	distant	DDF	DDF


39309265	distant	bacteria	microbiome
39309265	distant	DDF	human
39309265	distant	dietary supplement	DDF
39309265	distant	bacteria	DDF
39309265	distant	human	biomedical technique
39309265	distant	dietary supplement	microbiome


38366179	distant	bacteria	microbiome
38366179	distant	bacteria	animal


39143178	distant	microbiome	DDF
39143178	distant	microbiome	biomedical technique


38375842	distant	chemical	DDF


39406307	distant	DDF	anatomical location
39406307	distant	dietary supplement	DDF
39406307	distant	bacteria	DDF
39406307	distant	DDF	animal
39406307	distant	dietary supplement	microbiome


38539626	distant	dietary supplement	anatomical location
38539626	distant	DDF	anatomical location
38539626	distant	microbiome	DDF
38539626	distant	dietary supplement	DDF
38539626	distant	anatomical location	animal
38539626	distant	DDF	animal


39367119	distant	biomedical technique	human
39367119	distant	dietary supplement	human
39367119	distant	DDF	human
39367119	distant	dietary supplement	DDF
39367119	distant	DDF	DDF


38796044	distant	chemical	DDF
38796044	distant	food	DDF
38796044	distant	dietary supplement	animal


39302939	distant	chemical	animal
39302939	distant	anatomical location	biomedical technique
39302939	distant	dietary supplement	DDF
39302939	distant	animal	biomedical technique
39302939	distant	anatomical location	animal
39302939	distant	DDF	animal
39302939	distant	chemical	anatomical location
39302939	distant	dietary supplement	bacteria


38997651	distant	drug	DDF


39310761	distant	chemical	DDF
39310761	distant	microbiome	DDF
39310761	distant	chemical	bacteria
39310761	distant	DDF	DDF


