pmid|annotator|subject_label|predicate|object_label
36432461|student_A|DDF|target|human
36432461|student_A|food|influence|DDF
36432461|student_A|dietary supplement|impact|microbiome
36432461|student_A|microbiome|located in|human
36432461|student_A|dietary supplement|influence|DDF
36432461|student_A|microbiome|is linked to|DDF
33719004|student_B|DDF|interact|chemical
33719004|student_B|DDF|change abundance|microbiome
33719004|student_B|chemical|located in|anatomical location
33719004|student_B|chemical|influence|DDF
33719004|student_B|DDF|target|animal
34829716|student_A|dietary supplement|impact|microbiome
34829716|student_A|food|influence|DDF
36120376|student_A|microbiome|located in|animal
36120376|student_A|drug|change effect|DDF
36120376|student_A|anatomical location|located in|animal
36120376|student_A|drug|impact|bacteria
36120376|student_A|animal|used by|biomedical technique
36120376|student_A|bacteria|part of|microbiome
36048886|student_A|DDF|target|human
36048886|student_A|dietary supplement|administered|human
36048886|student_A|microbiome|located in|human
38983862|student_A|DDF|target|human
38983862|student_A|DDF|affect|DDF
38983862|student_A|human|used by|biomedical technique
38983862|student_A|microbiome|is linked to|DDF
38983862|student_A|anatomical location|located in|human
36126853|student_B|microbiome|located in|animal
36126853|student_B|microbiome|is linked to|DDF
33557583|student_A|chemical|change expression|gene
33557583|student_A|microbiome|used by|biomedical technique
33557583|student_A|microbiome|change expression|gene
33185912|student_A|DDF|target|human
33185912|student_A|human|used by|biomedical technique
33185912|student_A|drug|change effect|DDF
33185912|student_A|drug|administered|human
33185912|student_A|microbiome|is linked to|DDF
33185912|student_A|drug|impact|microbiome
39313515|student_A|DDF|affect|DDF
39313515|student_A|chemical|impact|microbiome
39313515|student_A|drug|change effect|DDF
39313515|student_A|chemical|located in|anatomical location
39313515|student_A|chemical|influence|DDF
39313515|student_A|DDF|target|animal
39313515|student_A|chemical|interact|chemical
35677440|student_A|DDF|target|human
35677440|student_A|microbiome|is linked to|DDF
34440599|student_A|DDF|target|human
34440599|student_A|microbiome|located in|anatomical location
34440599|student_A|microbiome|is linked to|DDF
33352217|student_A|microbiome|compared to|microbiome
33352217|student_A|microbiome|is linked to|DDF
35565888|student_A|microbiome|located in|anatomical location
35565888|student_A|chemical|produced by|microbiome
35565888|student_A|chemical|impact|microbiome
35565888|student_A|microbiome|is linked to|DDF
35852145|student_A|chemical|impact|bacteria
35852145|student_A|human|used by|biomedical technique
35852145|student_A|microbiome|located in|human
35852145|student_A|bacteria|interact|bacteria
35852145|student_A|microbiome|is linked to|DDF
36200207|student_A|DDF|interact|chemical
36200207|student_A|DDF|affect|DDF
36200207|student_A|chemical|impact|microbiome
36200207|student_A|dietary supplement|impact|microbiome
36200207|student_A|chemical|located in|anatomical location
36200207|student_A|dietary supplement|influence|DDF
36200207|student_A|microbiome|located in|anatomical location
36200207|student_A|microbiome|is linked to|DDF
36200207|student_A|chemical|influence|DDF
37798868|student_A|chemical|impact|microbiome
37798868|student_A|chemical|produced by|microbiome
37798868|student_A|microbiome|used by|biomedical technique
37798868|student_A|microbiome|is linked to|DDF
37798868|student_A|chemical|influence|DDF
